target_url,omb_idea_public,source_list_omb_idea
eval.ctss.nih.gov,TRUE,TRUE
evaluation.gov,TRUE,TRUE
evanmills.lbl.gov,TRUE,TRUE
evans.tricare.mil,TRUE,TRUE
eve.larc.nasa.gov,TRUE,TRUE
events-avi-lb-pz.sewp.nasa.gov,FALSE,TRUE
events.cancer.gov,TRUE,TRUE
events.cels.anl.gov,TRUE,TRUE
events.cttso.gov,TRUE,TRUE
events.jsc.nasa.gov,TRUE,TRUE
events1-2-pz.sewp.nasa.gov,FALSE,TRUE
evergladesrestoration.gov,TRUE,TRUE
everify.uscis.gov,TRUE,TRUE
everykidoutdoors.gov,TRUE,TRUE
everytrycounts.betobaccofree.hhs.gov,TRUE,TRUE
evidence.ahrq.gov,FALSE,TRUE
evisaforms.state.gov,TRUE,TRUE
evms.pppl.gov,TRUE,TRUE
evs-sip.ha2.cancer.gov,TRUE,TRUE
evs.nci.nih.gov,TRUE,TRUE
evsgeoportal.evs.anl.gov,FALSE,TRUE
evus.gov,TRUE,TRUE
evweb.ornl.gov,TRUE,TRUE
eweb.sba.gov,FALSE,TRUE
eweb1.sba.gov,FALSE,TRUE
ewell.bsee.gov,TRUE,TRUE
ewps.niehs.nih.gov,FALSE,TRUE
ewtgpac.navy.mil,TRUE,TRUE
exagraph.lbl.gov,TRUE,TRUE
exascale.lbl.gov,TRUE,TRUE
excelsiorsprings.jobcorps.gov,TRUE,TRUE
exchangenetwork.net,TRUE,TRUE
exchanges.state.gov,TRUE,TRUE
excite.ctss.nih.gov,TRUE,TRUE
excl.ornl.gov,TRUE,TRUE
exclusion-referrals.oig.hhs.gov,TRUE,TRUE
exclusions.iglb.oig.hhs.gov,FALSE,TRUE
exclusions.oig.hhs.gov,TRUE,TRUE
execsec.defense.gov,TRUE,TRUE
execsec.od.nih.gov,TRUE,TRUE
exercise.ctss.nih.gov,TRUE,TRUE
exeter.jobcorps.gov,TRUE,TRUE
exhibits.larc.nasa.gov,TRUE,TRUE
exim.gov,TRUE,TRUE
eximonline.exim.gov,TRUE,TRUE
exis.tsa.dhs.gov,TRUE,TRUE
exoplanets.nasa.gov,TRUE,TRUE
expeditionarycenter.af.mil,TRUE,TRUE
experience.arcgis.com,FALSE,TRUE
experimentalsites.ed.gov,TRUE,TRUE
exploration.jsc.nasa.gov,TRUE,TRUE
explorationscience.nasa.gov,TRUE,TRUE
explore.jpl.nasa.gov,TRUE,TRUE
exploregwas.cancer.gov,TRUE,TRUE
explorer1.jpl.nasa.gov,TRUE,TRUE
explorers.gsfc.nasa.gov,TRUE,TRUE
explorers.larc.nasa.gov,TRUE,TRUE
exportcontrol.lbl.gov,TRUE,TRUE
ext-idm.fda.gov,FALSE,TRUE
ext-idm.preprod.fda.gov,FALSE,TRUE
ext-sweb.pppl.gov,TRUE,TRUE
ext.em-la.doe.gov,FALSE,TRUE
extapps.ksc.nasa.gov,TRUE,TRUE
extapps2.oge.gov,TRUE,TRUE
extcws.fas.gsa.gov,FALSE,TRUE
external.jsc.nasa.gov,TRUE,TRUE
externalappeal.cms.gov,TRUE,TRUE
extiamweb.ornl.gov,FALSE,TRUE
extidp.ornl.gov,FALSE,TRUE
extportal.pbs.gsa.gov,TRUE,TRUE
extrain.lanl.gov,FALSE,TRUE
extramural-diversity.nih.gov,TRUE,TRUE
extranet-portal.rma.usda.gov,FALSE,TRUE
extranet.ahrq.gov,FALSE,TRUE
extranet.nichd.nih.gov,TRUE,TRUE
extranet.osha.gov,FALSE,TRUE
extranet.tsa.dhs.gov,TRUE,TRUE
extranet2.mspb.gov,FALSE,TRUE
extstsp.fdic.gov,TRUE,TRUE
extwiki.nsf.gov,TRUE,TRUE
exwc.navfac.navy.mil,TRUE,TRUE
eyegene-demo.cit.nih.gov,TRUE,TRUE
eyegene.nih.gov,TRUE,TRUE
eyeintegration.nei.nih.gov,TRUE,TRUE
eyepsc.nei.nih.gov,TRUE,TRUE
eyes.nasa.gov,TRUE,TRUE
ezaudit.ed.gov,TRUE,TRUE
ezmt.anl.gov,TRUE,TRUE
f64.nsstc.nasa.gov,TRUE,TRUE
faa.gov,TRUE,TRUE
faa.usajobs.gov,TRUE,TRUE
faaaccess.ed.gov,TRUE,TRUE
faai.usajobs.gov,TRUE,TRUE
fab.lbl.gov,FALSE,TRUE
fac-preview.app.cloud.gov,FALSE,TRUE
fac-prod.app.cloud.gov,FALSE,TRUE
fac.gov,TRUE,TRUE
facadatabase.gov,TRUE,TRUE
facades.lbl.gov,TRUE,TRUE
facdissem.census.gov,TRUE,TRUE
face.ornl.gov,TRUE,TRUE
face2face.hrsa.gov,TRUE,TRUE
face2face.nih.gov,FALSE,TRUE
faces.opm.gov,FALSE,TRUE
facilops.ihs.gov,TRUE,TRUE
facjj.ojp.gov,FALSE,TRUE
factor.niehs.nih.gov,TRUE,TRUE
facts.tva.com,FALSE,TRUE
factt.epa.gov,TRUE,TRUE
faeis.cals.vt.edu,TRUE,TRUE
faf.ornl.gov,TRUE,TRUE
fai.gov,TRUE,TRUE
fairchild.af.mil,TRUE,TRUE
fairchild.tricare.mil,TRUE,TRUE
fairs.reporting.gov,FALSE,TRUE
fam.state.gov,TRUE,TRUE
famprod.nwcg.gov,FALSE,TRUE
famtest2.nwcg.gov,FALSE,TRUE
fan.gov,FALSE,TRUE
faq.ssa.gov,TRUE,TRUE
far-qc.sandia.gov,TRUE,TRUE
farallones.noaa.gov,TRUE,TRUE
farmers.gov,TRUE,TRUE
farmtoschoolcensus.fns.usda.gov,TRUE,TRUE
farsclosed.cdan.dot.gov,TRUE,TRUE
farscurrent.cdan.dot.gov,FALSE,TRUE
farsintranet.cdan.dot.gov,TRUE,TRUE
farsprev.cdan.dot.gov,TRUE,TRUE
farsrec.cdan.dot.gov,TRUE,TRUE
farsrecprev.cdan.dot.gov,TRUE,TRUE
farssso.cdan.dot.gov,TRUE,TRUE
fas.usda.gov,TRUE,TRUE
fasrp.sc.egov.usda.gov,FALSE,TRUE
fast.fnal.gov,TRUE,TRUE
fastlane.nsf.gov,TRUE,TRUE
fastweb.inl.gov,TRUE,TRUE
fatherhood.gov,TRUE,TRUE
fawiki.fws.gov,FALSE,TRUE
fbi.gov,TRUE,TRUE
fbi.usajobs.gov,TRUE,TRUE
fbibiospecs.fbi.gov,TRUE,TRUE
fbijobs.gov,TRUE,TRUE
fca.gov,TRUE,TRUE
fca.usajobs.gov,TRUE,TRUE
fcc.gov,TRUE,TRUE
fcc.navy.mil,TRUE,TRUE
fcc.usajobs.gov,TRUE,TRUE
fccdata.fcc.gov,TRUE,TRUE
fccravpn.fcc.gov,TRUE,TRUE
fcsic.gov,TRUE,TRUE
fcsm.gov,TRUE,TRUE
fda.gov,TRUE,TRUE
fda.usajobs.gov,TRUE,TRUE
fdanj.nlm.nih.gov,TRUE,TRUE
fdatrackdashboard.fda.gov,FALSE,TRUE
fdc.nal.usda.gov,TRUE,TRUE
fdf.gsfc.nasa.gov,TRUE,TRUE
fdic.gov,TRUE,TRUE
fdic.usajobs.gov,TRUE,TRUE
fdicconnect.gov,TRUE,TRUE
fdicoig.gov,TRUE,TRUE
fdms.gov,TRUE,TRUE
fdp.astrogeology.usgs.gov,TRUE,TRUE
fdr.artifacts.archives.gov,TRUE,TRUE
fdr.blogs.archives.gov,TRUE,TRUE
fdx.banknet.gov,FALSE,TRUE
fec-feature-cms.app.cloud.gov,FALSE,TRUE
fec.gov,TRUE,TRUE
fecnotify.fec.gov,TRUE,TRUE
fedcenter.gov,TRUE,TRUE
federalcomments.sba.gov,TRUE,TRUE
federalfleets.energy.gov,TRUE,TRUE
federalregister.dol.gov,TRUE,TRUE
federalregister.gov,TRUE,TRUE
federation.data.gov,TRUE,TRUE
federation.nih.gov,FALSE,TRUE
federationdev.nih.gov,FALSE,TRUE
fedhr.fema.gov,FALSE,TRUE
fedhrnavigator.fletc.gov,FALSE,TRUE
fedhrnavigator.uscis.gov,FALSE,TRUE
fedpay.gsa.gov,TRUE,TRUE
fedramp.gov,TRUE,TRUE
feds.iawg.gov,FALSE,TRUE
fedscope.opm.gov,TRUE,TRUE
fedsim.gsa.gov,TRUE,TRUE
fedspecs.gsa.gov,TRUE,TRUE
fedstar.phmsa.dot.gov,TRUE,TRUE
fedstate.bls.gov,FALSE,TRUE
fedtalent.ibc.doi.gov,FALSE,TRUE
fedtalentclnt.ibc.doi.gov,FALSE,TRUE
fedtalentdemo.ibc.doi.gov,FALSE,TRUE
fedtalenttrn.ibc.doi.gov,FALSE,TRUE
fedtool.usalearning.gov,TRUE,TRUE
fedvte.usalearning.gov,FALSE,TRUE
feedback.nrc.gov,TRUE,TRUE
feedback.usa.gov,FALSE,TRUE
feedthefuture.gov,TRUE,TRUE
feer.gsfc.nasa.gov,TRUE,TRUE
fees-dmz-alx1.uspto.gov,TRUE,TRUE
fees.uspto.gov,TRUE,TRUE
fehm.lanl.gov,TRUE,TRUE
fehrm.gov,TRUE,TRUE
felezcheck.atf.gov,FALSE,TRUE
fellows-in-innovation.pif.gov,FALSE,TRUE
fema.gov,TRUE,TRUE
femci.gsfc.nasa.gov,TRUE,TRUE
fempcentral.energy.gov,TRUE,TRUE
femto.niddk.nih.gov,FALSE,TRUE
feos.nifc.gov,FALSE,TRUE
ferc.gov,TRUE,TRUE
ferconline.ferc.gov,TRUE,TRUE
fermi.gsfc.nasa.gov,TRUE,TRUE
fermilinux.fnal.gov,FALSE,TRUE
ferret.pmel.noaa.gov,TRUE,TRUE
fers.tva.gov,FALSE,TRUE
fertilityscd.ctss.nih.gov,TRUE,TRUE
fes.research.va.gov,TRUE,TRUE
fess.fnal.gov,TRUE,TRUE
fewarren.tricare.mil,TRUE,TRUE
ffavors.edc.usda.gov,FALSE,TRUE
ffavors.fns.usda.gov,FALSE,TRUE
ffavorsrpt.edc.usda.gov,FALSE,TRUE
ffb.treasury.gov,TRUE,TRUE
ffiec.cfpb.gov,TRUE,TRUE
fflezcheck.atf.gov,FALSE,TRUE
ffr.cnic.navy.mil,TRUE,TRUE
ffsru.usda.gov,FALSE,TRUE
ffx-rtc-app.msc.fema.gov,FALSE,TRUE
fgdc.gov,TRUE,TRUE
fgisonline.ams.usda.gov,FALSE,TRUE
fhfa.usajobs.gov,TRUE,TRUE
fhir.healthit.gov,TRUE,TRUE
fhw1xavlacp04.fhwa.dot.gov,FALSE,TRUE
fhwa.dot.gov,TRUE,TRUE
fhwaapps.fhwa.dot.gov,TRUE,TRUE
fi.usembassy.gov,TRUE,TRUE
fic.nih.gov,TRUE,TRUE
filenet.pdt.vbms.aide.oit.va.gov,FALSE,TRUE
filermanagement.edgarfiling.sec.gov,TRUE,TRUE
files.asprtracie.hhs.gov,TRUE,TRUE
files.covid19treatmentguidelines.nih.gov,TRUE,TRUE
files.healthit.gov,FALSE,TRUE
files.nccih.nih.gov,TRUE,TRUE
filetrail.msc.fema.gov,FALSE,TRUE
filetransfer.niehs.nih.gov,FALSE,TRUE
fim.nimh.nih.gov,TRUE,TRUE
fim.noaa.gov,TRUE,TRUE
finance.ocfo.gsa.gov,TRUE,TRUE
financialaidtoolkit.ed.gov,TRUE,TRUE
financialresearch.gov,TRUE,TRUE
fincen.gov,TRUE,TRUE
fincen105.cbp.dhs.gov,TRUE,TRUE
fincenid.fincen.gov,TRUE,TRUE
finchhenry.jobcorps.gov,TRUE,TRUE
findahealthcenter.hrsa.gov,TRUE,TRUE
findanetwork.hrsa.gov,TRUE,TRUE
finder.healthcare.gov,TRUE,TRUE
findhivcare.hrsa.gov,TRUE,TRUE
findingaids.nlm.nih.gov,TRUE,TRUE
findtbresources-prod-az.cdc.gov,FALSE,TRUE
findtbresources.cdc.gov,TRUE,TRUE
findtreatment.gov,TRUE,TRUE
fiportal.fincen.gov,FALSE,TRUE
fire.airnow.gov,TRUE,TRUE
fire.ak.blm.gov,TRUE,TRUE
fire.blm.gov,FALSE,TRUE
fire.irs.gov,TRUE,TRUE
fire.pppl.gov,TRUE,TRUE
fireballs.ndc.nasa.gov,TRUE,TRUE
firecode.gov,FALSE,TRUE
firefox.sandia.gov,FALSE,TRUE
firejobs.doi.gov,TRUE,TRUE
fireleadership.gov,FALSE,TRUE
firenet.gov,FALSE,TRUE
firescience.gov,TRUE,TRUE
firms.modaps.eosdis.nasa.gov,TRUE,TRUE
first.army.mil,TRUE,TRUE
first.tva.gov,FALSE,TRUE
firstnet.gov,TRUE,TRUE
firstrespondertraining.gov,TRUE,TRUE
firstwall.pppl.gov,TRUE,TRUE
fis.fda.gov,FALSE,TRUE
fiscal.treasury.gov,TRUE,TRUE
fiscaldata.treasury.gov,TRUE,TRUE
fisch-fest2016.pppl.gov,TRUE,TRUE
fishadvisoryonline.epa.gov,TRUE,TRUE
fisheries.noaa.gov,TRUE,TRUE
fisheriespermits.noaa.gov,TRUE,TRUE
fisherybiologist.usajobs.gov,TRUE,TRUE
fisherybulletin.nmfs.noaa.gov,TRUE,TRUE
fit.genomics.lbl.gov,TRUE,TRUE
fitbir-demo.cit.nih.gov,TRUE,TRUE
fitbir.nih.gov,TRUE,TRUE
fitness.marines.mil,TRUE,TRUE
fits.gsfc.nasa.gov,TRUE,TRUE
fits.nist.gov,TRUE,TRUE
fixit.nih.gov,TRUE,TRUE
fj.usembassy.gov,TRUE,TRUE
fjallfoss.fcc.gov,TRUE,TRUE
flag.dol.gov,TRUE,TRUE
flare.pppl.gov,TRUE,TRUE
flatwoods.jobcorps.gov,TRUE,TRUE
fleet.gsa.gov,TRUE,TRUE
fleetautoauctions.gsa.gov,TRUE,TRUE
fleetb.gsa.gov,FALSE,TRUE
fleetd.gsa.gov,FALSE,TRUE
fleetsso.gsa.gov,FALSE,TRUE
fleta.gov,TRUE,TRUE
fletc.gov,TRUE,TRUE
flexlab.lbl.gov,TRUE,TRUE
flightopportunities.ndc.nasa.gov,TRUE,TRUE
flightplanning.jpl.nasa.gov,TRUE,TRUE
flightsimulation.larc.nasa.gov,TRUE,TRUE
flintgenesee.jobcorps.gov,TRUE,TRUE
flinthills.jobcorps.gov,TRUE,TRUE
floatplan.noaa.gov,TRUE,TRUE
floats.pmel.noaa.gov,TRUE,TRUE
floodmaps.fema.gov,TRUE,TRUE
floodsmart.gov,TRUE,TRUE
floridacaribbean-mdc.diver.orr.noaa.gov,TRUE,TRUE
floridakeys.noaa.gov,TRUE,TRUE
flowergarden.noaa.gov,TRUE,TRUE
flowsheet-lhc.lhcaws.nlm.nih.gov,TRUE,TRUE
flowsmapper.geo.census.gov,TRUE,TRUE
floyd.lbl.gov,TRUE,TRUE
fluid.nccs.nasa.gov,TRUE,TRUE
fluidflowvisualization.sandia.gov,TRUE,TRUE
flyhealthy.gov,TRUE,TRUE
fm.usembassy.gov,TRUE,TRUE
fmcsa.dot.gov,TRUE,TRUE
fmd.ctss.nih.gov,TRUE,TRUE
fmea.iss.nasa.gov,FALSE,TRUE
fmitservices-external.gsa.gov,TRUE,TRUE
fmrif.nimh.nih.gov,TRUE,TRUE
fmshrc.gov,TRUE,TRUE
fmswseb.fas.gsa.gov,FALSE,TRUE
fmswsec.fas.gsa.gov,FALSE,TRUE
fmvision.fiscal.treasury.gov,TRUE,TRUE
fnal.gov,TRUE,TRUE
fndca.fnal.gov,FALSE,TRUE
fnirs-dcs.ctss.nih.gov,TRUE,TRUE
fnmsform.hhs.gov,FALSE,TRUE
fns.usda.gov,TRUE,TRUE
fnv.ee.doe.gov,FALSE,TRUE
foci.anl.gov,FALSE,TRUE
foia-pal.occ.gov,TRUE,TRUE
foia.blogs.archives.gov,TRUE,TRUE
foia.cdc.gov,TRUE,TRUE
foia.gov,TRUE,TRUE
foia.msfc.nasa.gov,TRUE,TRUE
foia.opm.gov,FALSE,TRUE
foia.state.gov,TRUE,TRUE
foiaonline.gov,FALSE,TRUE
foiaportal.nih.gov,TRUE,TRUE
foiapublicaccessportal.epa.gov,TRUE,TRUE
foiarequest.epa.gov,TRUE,TRUE
foiarequest.ntsb.gov,TRUE,TRUE
foiarequest.usaid.gov,TRUE,TRUE
foiaxpress.pal.ed.gov,TRUE,TRUE
foiaxpresspal.ftc.gov,TRUE,TRUE
foiltheflu.nih.gov,FALSE,TRUE
fomel.hosc.msfc.nasa.gov,FALSE,TRUE
foodbuyingguide.fns.usda.gov,TRUE,TRUE
foodcomplaint.fsis.usda.gov,FALSE,TRUE
foodsafety.gov,TRUE,TRUE
footpain.ctss.nih.gov,TRUE,TRUE
forcecom.uscg.mil,TRUE,TRUE
ford.blogs.archives.gov,TRUE,TRUE
fordlibrarymuseum.gov,TRUE,TRUE
foreignassistance.gov,TRUE,TRUE
forestproducts.blm.gov,TRUE,TRUE
forestsandrangelands.gov,TRUE,TRUE
forestservicecareers.usajobs.gov,TRUE,TRUE
forfeiture.gov,TRUE,TRUE
formmail.grc.nasa.gov,FALSE,TRUE
forms.cert.sc.egov.usda.gov,FALSE,TRUE
forms.dfc.gov,TRUE,TRUE
forms.doioig.gov,FALSE,TRUE
forms.fema.gov,FALSE,TRUE
forms.ferc.gov,TRUE,TRUE
forms.iglb.oig.hhs.gov,FALSE,TRUE
forms.irs.gov,TRUE,TRUE
forms.nasa.gov,FALSE,TRUE
forms.ncua.gov,TRUE,TRUE
forms.niddk.nih.gov,TRUE,TRUE
forms.psc.dhhs.gov,FALSE,TRUE
forms.sc.egov.usda.gov,FALSE,TRUE
fortpecktribes.nsopw.gov,TRUE,TRUE
fortsimcoe.jobcorps.gov,TRUE,TRUE
forum.earthdata.nasa.gov,TRUE,TRUE
forums.huduser.gov,TRUE,TRUE
fosterscholars.noaa.gov,TRUE,TRUE
foums.hosc.msfc.nasa.gov,FALSE,TRUE
foundationhandbook.ornl.gov,TRUE,TRUE
founders.archives.gov,TRUE,TRUE
foundry-admin.lbl.gov,FALSE,TRUE
foundry-proposals.lbl.gov,FALSE,TRUE
foundry.lbl.gov,TRUE,TRUE
fourthfleet.navy.mil,TRUE,TRUE
fpar.opa.hhs.gov,FALSE,TRUE
fpc.gov,TRUE,TRUE
fpd.gsfc.nasa.gov,FALSE,TRUE
fpdbomgar.ndc.nasa.gov,FALSE,TRUE
fpds.gov,TRUE,TRUE
fpdt-apm.doe.gov,FALSE,TRUE
fpi.gsfc.nasa.gov,TRUE,TRUE
fpki.gov,FALSE,TRUE
fpr.ncua.gov,TRUE,TRUE
fpr.tsa.dhs.gov,TRUE,TRUE
fprs.fns.usda.gov,FALSE,TRUE
fqt-tsdr.etc.uspto.gov,FALSE,TRUE
fr-s-bsg-bot-p.ncifcrf.gov,TRUE,TRUE
fr.fiscal.treasury.gov,FALSE,TRUE
fr.usembassy.gov,TRUE,TRUE
fra.dot.gov,TRUE,TRUE
fra.portal.dot.gov,TRUE,TRUE
fragis.fra.dot.gov,TRUE,TRUE
frcse.navair.navy.mil,TRUE,TRUE
frcsw.navair.navy.mil,TRUE,TRUE
frederick.cancer.gov,TRUE,TRUE
fredgacosta.jobcorps.gov,TRUE,TRUE
frenchburg.jobcorps.gov,TRUE,TRUE
freqcoord.ntia.doc.gov,FALSE,TRUE
frieda.lbl.gov,TRUE,TRUE
frms.certrec.com,FALSE,TRUE
frppmap.gsa.gov,TRUE,TRUE
frs-public.epa.gov,FALSE,TRUE
frtib.gov,TRUE,TRUE
frtibrecruitment.usajobs.gov,TRUE,TRUE
frtr.gov,TRUE,TRUE
fs-events-avi-lb-pz.sewp.nasa.gov,FALSE,TRUE
fs-sewp-avi-lb-pz.sewp.nasa.gov,FALSE,TRUE
fs-www-avi-lb-pz.sewp.nasa.gov,FALSE,TRUE
fs.doi.gov,FALSE,TRUE
fs.ntia.doc.gov,TRUE,TRUE
fs.usda.gov,TRUE,TRUE
fs1.acl.gov,FALSE,TRUE
fsa-fms.ed.gov,TRUE,TRUE
fsa-fmstest2.ed.gov,FALSE,TRUE
fsa-remote.ed.gov,FALSE,TRUE
fsa.usda.gov,TRUE,TRUE
fsacitrixweb.ed.gov,FALSE,TRUE
fsaconferences.ed.gov,TRUE,TRUE
fsapartners.ed.gov,TRUE,TRUE
fsapps.nwcg.gov,FALSE,TRUE
fsawebenroll.ed.gov,TRUE,TRUE
fsc.va.gov,TRUE,TRUE
fsd.gov,TRUE,TRUE
fsgb.gov,TRUE,TRUE
fsnutown.phy.ornl.gov,TRUE,TRUE
fsr5.usajobs.gov,TRUE,TRUE
fsr5fire.usajobs.gov,TRUE,TRUE
fsrs.gov,TRUE,TRUE
fss.va.gov,TRUE,TRUE
fsst.nsopw.gov,TRUE,TRUE
fta.dot.gov,TRUE,TRUE
ftaanalytics.fta.dot.gov,TRUE,TRUE
ftajira-dev.ad.dot.gov,TRUE,TRUE
ftajira-test.ad.dot.gov,TRUE,TRUE
ftajira.ad.dot.gov,TRUE,TRUE
ftawebprod.fta.dot.gov,TRUE,TRUE
ftbelknap.nsopw.gov,TRUE,TRUE
ftbf.fnal.gov,TRUE,TRUE
ftc.gov,TRUE,TRUE
ftg.lbl.gov,TRUE,TRUE
ftig.ng.mil,TRUE,TRUE
ftmcdowell.nsopw.gov,TRUE,TRUE
ftp-f5.lanl.gov,FALSE,TRUE
ftp.cdc.gov,FALSE,TRUE
ftp.cpc.ncep.noaa.gov,FALSE,TRUE
ftp.eipconline.com,FALSE,TRUE
ftp.emc.ncep.noaa.gov,FALSE,TRUE
ftp.gsa.gov,FALSE,TRUE
ftp.i.ncep.noaa.gov,FALSE,TRUE
ftp.ncbi.nih.gov,FALSE,TRUE
ftp.ncep.noaa.gov,FALSE,TRUE
ftp.nco.ncep.noaa.gov,FALSE,TRUE
ftp.ngs.noaa.gov,FALSE,TRUE
ftp.nhc.ncep.noaa.gov,FALSE,TRUE
ftp.nhc.noaa.gov,FALSE,TRUE
ftp.nhtsa.dot.gov,TRUE,TRUE
ftp.nlm.nih.gov,TRUE,TRUE
ftp.opc.ncep.noaa.gov,FALSE,TRUE
ftp.phy.ornl.gov,TRUE,TRUE
ftp.wildfire.gov,FALSE,TRUE
ftp.wpc.ncep.noaa.gov,FALSE,TRUE
ftpprd.ncep.noaa.gov,FALSE,TRUE
fts.tsa.dhs.gov,TRUE,TRUE
ftsdb.grc.nasa.gov,TRUE,TRUE
fueleconomy.gov,TRUE,TRUE
fuji.marines.mil,TRUE,TRUE
fumehoodcalculator.lbl.gov,TRUE,TRUE
fun3d.larc.nasa.gov,TRUE,TRUE
fundedresearch.cancer.gov,TRUE,TRUE
fundingmap.fcc.gov,TRUE,TRUE
fundingprofiles.cdc.gov,TRUE,TRUE
fusedweb.pppl.gov,FALSE,TRUE
fusionenergy.lanl.gov,TRUE,TRUE
fusionftp.gsfc.nasa.gov,TRUE,TRUE
future.usap.gov,TRUE,TRUE
futures.af.mil,TRUE,TRUE
fvap.gov,TRUE,TRUE
fw-sld.pnl.gov,FALSE,TRUE
fws.gov,TRUE,TRUE
fwsprimary.wim.usgs.gov,TRUE,TRUE
fxc.noaa.gov,FALSE,TRUE
fxcave-proxy.gsd.esrl.noaa.gov,FALSE,TRUE
g5.gov,TRUE,TRUE
g5drf.ed.gov,FALSE,TRUE
ga.ng.mil,TRUE,TRUE
ga.usembassy.gov,TRUE,TRUE
gaborone.ilea.state.gov,TRUE,TRUE
gac.gsfc.nasa.gov,TRUE,TRUE
gacc.nifc.gov,TRUE,TRUE
gacp.giss.nasa.gov,TRUE,TRUE
gadgillab.berkeley.edu,TRUE,TRUE
gadsden.jobcorps.gov,TRUE,TRUE
gain.fas.usda.gov,TRUE,TRUE
gain.inl.gov,TRUE,TRUE
gammaray.nsstc.nasa.gov,TRUE,TRUE
gams.nist.gov,TRUE,TRUE
gandalf.glerl.noaa.gov,FALSE,TRUE
gao.usajobs.gov,TRUE,TRUE
gap.tbportals.niaid.nih.gov,TRUE,TRUE
gaponline.epa.gov,TRUE,TRUE
gary.jobcorps.gov,TRUE,TRUE
gashydrates.nist.gov,TRUE,TRUE
gasnet.lbl.gov,TRUE,TRUE
gates.jpl.nasa.gov,TRUE,TRUE
gatesea.mtmc.gov,TRUE,TRUE
gateway.ies.ed.gov,TRUE,TRUE
gateway.nesdis.noaa.gov,FALSE,TRUE
gateway.womenshealth.gov,TRUE,TRUE
gawg.cap.gov,TRUE,TRUE
gaxis.ornl.gov,FALSE,TRUE
gbif.us,TRUE,TRUE
gbm-biodp-prod-sg.ha.nci.nih.gov,FALSE,TRUE
gbnci.cancer.gov,FALSE,TRUE
gbvdi.fcc.gov,TRUE,TRUE
gcbs.sandia.gov,TRUE,TRUE
gcgx.niaid.nih.gov,TRUE,TRUE
gcld.nmfs.noaa.gov,TRUE,TRUE
gcmd.earthdata.nasa.gov,TRUE,TRUE
gcmdservices.gcmd.eosdis.nasa.gov,FALSE,TRUE
gcn.gsfc.nasa.gov,TRUE,TRUE
gcss-dime.giss.nasa.gov,TRUE,TRUE
gdc-mvs.nci.nih.gov,TRUE,TRUE
gdc.cancer.gov,TRUE,TRUE
gdg.sc.egov.usda.gov,FALSE,TRUE
gdo-dcp.ucllnl.org,TRUE,TRUE
gdo-pdes-course-2014.llnl.gov,FALSE,TRUE
gdo127.llnl.gov,FALSE,TRUE
gdo149.llnl.gov,FALSE,TRUE
gdo152.llnl.gov,FALSE,TRUE
gdscc.nasa.gov,TRUE,TRUE
ge.usembassy.gov,TRUE,TRUE
gearup.ed.gov,TRUE,TRUE
geer.grc.nasa.gov,FALSE,TRUE
gems.lm.doe.gov,TRUE,TRUE
genealogy.uscis.dhs.gov,FALSE,TRUE
genecollections.nci.nih.gov,TRUE,TRUE
genelab.nasa.gov,TRUE,TRUE
genemachine.nhgri.nih.gov,TRUE,TRUE
general.usajobs.gov,TRUE,TRUE
genesis.jpl.nasa.gov,TRUE,TRUE
geneva.physics.lbl.gov,TRUE,TRUE
geneva.usmission.gov,TRUE,TRUE
genome.gov,TRUE,TRUE
genome.jgi.doe.gov,TRUE,TRUE
genomicscience.energy.gov,TRUE,TRUE
geo-nsdi.er.usgs.gov,TRUE,TRUE
geo.arc.nasa.gov,TRUE,TRUE
geo.nsstc.nasa.gov,FALSE,TRUE
geochange.er.usgs.gov,TRUE,TRUE
geocoding.geo.census.gov,TRUE,TRUE
geodata.epa.gov,TRUE,TRUE
geodata.nal.usda.gov,FALSE,TRUE
geodesy.noaa.gov,TRUE,TRUE
geohealth.hhs.gov,TRUE,TRUE
geolocator.cdan.dot.gov,TRUE,TRUE
geomine.osmre.gov,TRUE,TRUE
geonarrative.usgs.gov,TRUE,TRUE
geonode.state.gov,TRUE,TRUE
geoplatform.epa.gov,TRUE,TRUE
geoplatform.gov,TRUE,TRUE
geoplatform5.epa.gov,FALSE,TRUE
geopub.epa.gov,TRUE,TRUE
georgewbush-whitehouse.archives.gov,FALSE,TRUE
georgewbushlibrary.gov,TRUE,TRUE
geoservices.sc.egov.usda.gov,FALSE,TRUE
geraldrford.jobcorps.gov,TRUE,TRUE
germsage.nichd.nih.gov,TRUE,TRUE
get.gov,TRUE,TRUE
get.nfipdirect.fema.gov,TRUE,TRUE
getinternet.gov,TRUE,TRUE
getscot.sandia.gov,TRUE,TRUE
getsmartaboutdrugs.gov,TRUE,TRUE
gettested.cdc.gov,TRUE,TRUE
gewa.gsfc.nasa.gov,TRUE,TRUE
gfdl.noaa.gov,TRUE,TRUE
gfo.wff.nasa.gov,FALSE,TRUE
gh-usersguide.usaid.gov,FALSE,TRUE
gh.usembassy.gov,TRUE,TRUE
ghexcesskids.ctss.nih.gov,TRUE,TRUE
ghgdata.epa.gov,TRUE,TRUE
ghgr.nist.gov,TRUE,TRUE
ghgreporting.epa.gov,TRUE,TRUE
ghrc.nsstc.nasa.gov,TRUE,TRUE
gii.dhs.gov,TRUE,TRUE
giitest.dhs.gov,FALSE,TRUE
gimms.gsfc.nasa.gov,FALSE,TRUE
ginniemae.gov,TRUE,TRUE
