target_url,base_domain,branch,agency,agency_code,bureau,bureau_code,source_list_federal_domains,source_list_dap,source_list_pulse,source_list_other,is_gov
adsbrebate.faa.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
adsftp.faa.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
adsorbents.nist.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
advancedprojects.pppl.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
advantage.gsa.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
adviserinfo.sec.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
advisethepresident.archives.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
advocacy.cancer.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
advocacy.sba.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
advprocessapplications.pnl.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
advprojects.pppl.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
adwww.fnal.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
adx.faa.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
ae.ahrq.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
ae.edit.usembassy.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
ae.pre.usembassy.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
aea.faa.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
aeb.gsfc.nasa.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
aedt.faa.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
ael.gsfc.nasa.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
aello.nesdis-hq.noaa.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
aeon.hosc.msfc.nasa.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
aeonivv2.hosc.msfc.nasa.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
aeonivv2ms.hosc.msfc.nasa.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
aeonivv2owa.hosc.msfc.nasa.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
aeonivv2sk.hosc.msfc.nasa.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
aeonivv2sp.hosc.msfc.nasa.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
aeonms.hosc.msfc.nasa.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
aeonodte.hosc.msfc.nasa.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
aeonodte2.hosc.msfc.nasa.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
aeonowa.hosc.msfc.nasa.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
aeonsk.hosc.msfc.nasa.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
aeonsp.hosc.msfc.nasa.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
aep.airports.faa.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
aepproto.airports.faa.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
aero-fp.larc.nasa.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
aero-space.nasa.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
aero.hq.nasa.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
aero.nasa.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
aero.public.hq.nasa.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
aerocompass.larc.nasa.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
aerocompass1.larc.nasa.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
aeronautics.larc.nasa.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
aeronautics.nasa.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
aeronav.faa.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
aerospace.hq.nasa.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
aerospace.nasa.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
aes.faa.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
aesics.cr.usgs.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
aesir.gsfc.nasa.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
aesmir.gsfc.nasa.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
aetd.gsfc.nasa.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
aether.lbl.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
af.pre.usembassy.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
afcs.lbl.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
affordableconnectivity.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
afghanistan.cr.usgs.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
afm.ars.usda.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
afm.fmi.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
afmcitiostage.foh.hhs.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
afmss.blm.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
afmss.training.blm.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
afpimstest-www.nsa.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
afrd.lbl.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
afrh.gov,,Executive,,,,,TRUE,FALSE,TRUE,FALSE,False
africanamericanhistorymonth.gov,,Legislative,,,,,TRUE,FALSE,FALSE,FALSE,False
afs.ak.blm.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
afsc.noaa.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
afsmaps.blm.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
afsptest.flightschoolcandidates.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
aftac.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
afterschool.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
ag.data.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
ag.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
agcensus.usda.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
agcountsbeta.nass.usda.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
agdc.usgs.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
agdc.wr.usgs.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
agdcftp.wr.usgs.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
agdcftp1.wr.usgs.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
agdcwww.wr.usgs.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
age.edc.usda.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
agency.ecpic.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
agencyportal.usajobs.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
agencypricer.wits3.gsa.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
agencytokens.nasa.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
agentbrokerfaq.cms.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
ageweb.irp.nia.nih.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
agg.llnl.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
agg.pnl.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
aghealth.nci.nih.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
agidredirect.acl.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
agile-bpa.18f.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
agile-labor-categories.18f.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
agile.gsfc.nasa.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
agilebio.lbl.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
aging.gov,,Executive,,,,,TRUE,FALSE,TRUE,FALSE,False
agingresearchbiobank.nia.nih.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
agis-f5.lanl.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
agis.lanl.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
agisportal.lanl.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
agmagazinestaging.arsnet.usda.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
ago.noaa.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
agreementbuilder.hhs.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
agresearchmag.ars.usda.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
agricola.nal.usda.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
agriculture.data.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
ags.aphis.usda.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
agshome.bnl.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
agsrhichome.bnl.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
agu.pnnl.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
ahat.sc.egov.usda.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
ahcpr.gov,,Executive,,,,,TRUE,FALSE,TRUE,FALSE,False
ahcs.ninds.nih.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
ahif.lbl.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
ahostman01.usatlas.bnl.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
ahrc.cms.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
ahrc.imp.cms.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
ahrcvo.cms.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
ahrcvo.imp.cms.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
ahrf.hrsa.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
ahrq.gov.ezproxy.nihlibrary.nih.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
ahrq.gov.ezproxyhhs.nihlibrary.nih.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
ahrq.usajobs.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
ahrqivedhcupnet.ahrq.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
ahrqpubs.ahrq.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
ai-aspshr.niaid.nih.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
ai-aspshrdev1.niaid.nih.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
ai-biscasperaprd1.niaid.nih.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
ai-biscdatasubprd1.niaid.nih.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
ai-cardprd1.niaid.nih.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
ai-datafaxprd3.niaid.nih.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
ai-gcpappprd1.niaid.nih.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
ai-heteroprd1.niaid.nih.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
ai-lpvroprd1.niaid.nih.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
ai-lpvroqa1.niaid.nih.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
ai-sccmdmzprd1.niaid.nih.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
ai-spowaprd1.niaid.nih.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
ai-trackhubprd1.niaid.nih.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
ai-wdtjlb3-vip.niaid.nih.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
ai-wdtjlb3.niaid.nih.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
ai.nems.noaa.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
aiaa-dpw.larc.nasa.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
aidap.naimes.faa.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
aidaptest.naimes.faa.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
aide.oit.va.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
aids.cancer.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
aids.gov,,Executive,,,,,TRUE,FALSE,TRUE,FALSE,False
aids.nlm.nih.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
aidsfree.usaid.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
aidsinfo-api.nlm.nih.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
aidsinfo.nih.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
aidsmalignancy.cancer.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
aigit.larc.nasa.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
aim.nrel.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
aim.pnnl.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
aim.rdhpcs.noaa.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
aims-jenkins.llnl.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
aims.llnl.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
aims.nesdis.noaa.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
aims1.llnl.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
aims2.llnl.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
aims3.llnl.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
aims4.llnl.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
aip.rma.usda.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
aipl.arsusda.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
aipl.usajobs.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
aiptest.rma.usda.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
airborneisr.sandia.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
airbornescience.jpl.nasa.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
airc.cdc.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
airconsumer.dot.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
aircraft.faa.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
airleakage-calc.ornl.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
airmoss.jpl.nasa.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
airnow.app.cloud.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
airnow.epa.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
airports-gis.faa.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
airporttech.tc.faa.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
airquality-md.weather.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
airquality-mo.weather.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
airquality.lanl.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
airquality.mdl.nws.noaa.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
airquality.nrcs.usda.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
airquality.weather.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
airsar-t.jpl.nasa.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
airsar.jpl.nasa.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
airsea-www.jpl.nasa.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
airsl0.gesdisc.eosdis.nasa.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
airsl1.gesdisc.eosdis.nasa.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
airsl2.gesdisc.eosdis.nasa.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
airvictory.njwg.cap.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
airwatch.sandia.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
ais.nci.nih.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
aisr.nas.faa.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
aisrtest.nas.faa.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
aisrtower.notams.faa.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
ait.lbl.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
aiw1.uspto.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
aiw2.uspto.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
ak-chin.nsopw.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
ak-docdrupal8-632-commerce8.d.commerce.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
ak.blm.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
ak.nrcs.usda.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
ak.water.usgs.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
ak.waterdata.usgs.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
ak3.acl.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
aka-www.foodsafety.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
akaprod-betobaccofree.hhs.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
akaprod-www.organdonor.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
akastage-bhw.hrsa.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
akastage-bphc.hrsa.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
akastage-mchb.hrsa.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
akastage-www.organdonor.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
akmeier.lbl.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
aktd.faa.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
akwg.cap.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
al-iproxy.ameslab.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
al.edit.usembassy.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
al.noaa.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
al.nrcs.usda.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
al.peacecorps.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
al.pre.usembassy.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
al.water.usgs.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
alabama.fws.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
alabamabeachmouse.fws.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
alamosa.fws.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
alaska.fws.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
alaska.va.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
alaskacenters.gov,,Executive,,,,,TRUE,FALSE,TRUE,FALSE,False
alaskafisheries.noaa.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
alaskamaritime.fws.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
alaskaminerals.wr.usgs.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
alaskapeninsula.fws.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
albania.peacecorps.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
albany.fbi.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
albany.va.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
albedomap.lbl.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
albuquerque.fbi.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
albuquerque.va.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
alcf.anl.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
ald.es.anl.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
aldo.ctss.nih.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
alert.fns.usda.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
alert.nih.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
alertaenlinea.gov,,Executive,,,,,TRUE,FALSE,TRUE,FALSE,False
alertdr.fns.usda.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
alerts-md.weather.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
alerts-v2.weather.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
alerts.pnl.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
alerts.pnnl.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
alerts.weather.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
alertus.cpsc.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
alexandria.va.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
alf-integ.fns.usda.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
alf-preprod.fns.usda.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
alf.fns.usda.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
algproxy2.ameslab.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
alhat.jpl.nasa.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
alice2009april.lbl.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
allaccess.lbl.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
allentown.njwg.cap.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
alliance.pnnl.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
allianceforsustainableenergydev.nrel.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
alligatorriver.fws.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
alpha-api.urs.eosdis.nasa.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
alpha.data.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
alpha.fapiis.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
alpha.ppirs.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
alpha.urs.eosdis.nasa.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
alphareporting.sam.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
als-enable.lbl.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
als-esaf.lbl.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
als.lbl.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
alsbl332.lbl.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
alsdiffim.lbl.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
alseng.lbl.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
alshub.als.lbl.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
alsintra.lbl.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
alsprocedures.lbl.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
alsscheduler.lbl.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
alsusweb.lbl.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
altirs.gsfc.nasa.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
altoona.va.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
altusandc.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
alumni.udall.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
alvarezphysicsmemos.lbl.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
alvideo.ameslab.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
alwg.cap.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
am.grantsolutions.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
am.peacecorps.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
am.pre.usembassy.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
ama.gov,,Executive,,,,,TRUE,FALSE,TRUE,FALSE,False
amac.lbl.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
amarillo.va.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
amb.nichd.nih.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
amber.anl.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
amberalert.gov,,Executive,,,,,TRUE,FALSE,TRUE,FALSE,False
amberjackb.nmfs.noaa.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
amberjackm.nmfs.noaa.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
ambismobile.niaid.nih.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
ambismobileqa.niaid.nih.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
ambsurvey.nichd.nih.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
amc.anl.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
amc.vntsc.dot.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
amcs-preprod.faa.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
amcs.faa.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
amd.ojp.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
amd.osmre.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
amdar.noaa.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
