target_url,base_domain,branch,agency,agency_code,bureau,bureau_code,source_list_federal_domains,source_list_pulse,source_list_dap,source_manually_added
postcalc.usps.com,usps.com,Executive,,,,,FALSE,FALSE,TRUE,FALSE
postcalcea.usps.com,usps.com,Executive,,,,,FALSE,FALSE,TRUE,FALSE
postcalcsm.usps.com,usps.com,Executive,,,,,FALSE,FALSE,TRUE,FALSE
printerdirectory.usps.com,usps.com,Executive,,,,,FALSE,FALSE,TRUE,FALSE
prodpx-promotool.usps.com,usps.com,Executive,,,,,FALSE,FALSE,TRUE,FALSE
programregistration.usps.com,usps.com,Executive,,,,,FALSE,FALSE,TRUE,FALSE
realmail.usps.com,usps.com,Executive,,,,,FALSE,FALSE,TRUE,FALSE
reg.usps.com,usps.com,Executive,,,,,FALSE,FALSE,TRUE,FALSE
retail-pi.usps.com,usps.com,Executive,,,,,FALSE,FALSE,TRUE,FALSE
servicerefunds.usps.com,usps.com,Executive,,,,,FALSE,FALSE,TRUE,FALSE
special.usps.com,usps.com,Executive,,,,,FALSE,FALSE,TRUE,FALSE
stage-cns.usps.com,usps.com,Executive,,,,,FALSE,FALSE,TRUE,FALSE
stage-poboxes.usps.com,usps.com,Executive,,,,,FALSE,FALSE,TRUE,FALSE
stage-www.usps.com,usps.com,Executive,,,,,FALSE,FALSE,TRUE,FALSE
store.usps.com,usps.com,Executive,,,,,FALSE,FALSE,TRUE,FALSE
tools.usps.com,usps.com,Executive,,,,,FALSE,FALSE,TRUE,FALSE
usps.com,usps.com,Executive,,,,,FALSE,FALSE,TRUE,FALSE
zh-reg.usps.com,usps.com,Executive,,,,,FALSE,FALSE,TRUE,FALSE
zh-store.usps.com,usps.com,Executive,,,,,FALSE,FALSE,TRUE,FALSE
zh-tools.usps.com,usps.com,Executive,,,,,FALSE,FALSE,TRUE,FALSE
zh.usps.com,usps.com,Executive,,,,,FALSE,FALSE,TRUE,FALSE
whitehousecommsagency.mil,whitehousecommsagency.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
esd.whs.mil,whs.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
pac.whs.mil,whs.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
whs.mil,whs.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
