target_url,branch,agency,bureau,base_domain_pulse,source_list_federal_domains,source_list_pulse,source_list_dap,source_list_omb_idea,source_list_eotw,source_list_usagov,source_list_gov_man,source_list_uscourts,source_list_oira,source_list_mil_1,source_list_mil_2,omb_idea_public
pnnl.gov,Executive,Department of Energy,Pacific Northwest National Laboratory,,true,true,true,true,true,true,false,false,false,false,false,true
pppl.gov,Executive,Department of Energy,Princeton Plasma Physics Lab,,true,true,false,true,true,true,false,false,false,false,false,true
pppo.gov,Executive,Department of Energy,Portsmouth/Paducah Project Office,,true,false,false,false,false,false,false,false,false,false,false,
pr100.gov,Executive,Department of Energy,"US Department of Energy, Office of the CIO",,true,false,true,false,false,false,false,false,false,false,false,
rideelectric.gov,Executive,Department of Energy,Department of Energy,,true,false,false,false,false,false,false,false,false,false,false,
rl.gov,Executive,Department of Energy,Hanford Mission Integration Solutions,,true,false,false,false,false,false,false,false,false,false,false,
safgrandchallenge.gov,Executive,Department of Energy,U.S. Department of Energy,,true,false,false,false,false,false,false,false,false,false,false,
sandia.gov,Executive,Department of Energy,Sandia National Laboratories,,true,true,true,true,true,true,false,false,false,false,false,true
scidac.gov,Executive,Department of Energy,Oak Ridge National Laboratory,,true,true,false,true,true,false,false,false,false,false,false,true
science.gov,Executive,Department of Energy,OSTI,,true,true,false,true,true,false,false,false,false,false,false,true
smartgrid.gov,Executive,Department of Energy,Office of Electricity Delivery and Energy Reliability,,true,true,false,true,true,false,false,false,false,false,false,true
sns.gov,Executive,Department of Energy,Oak Ridge National Laboratory,,true,true,false,true,false,false,false,false,false,false,false,true
solardecathlon.gov,Executive,Department of Energy,Office of Energy Efficiency and Renewable Energy,,true,true,true,true,true,false,false,false,false,false,false,true
srnl.gov,Executive,Department of Energy,Savannah River National Lab,,true,false,false,false,false,false,false,false,false,false,false,
srs.gov,Executive,Department of Energy,Savannah River Nuclear Solutions (SRNS),,true,true,false,true,true,false,false,false,false,false,false,true
swpa.gov,Executive,Department of Energy,Southwestern Power Administration,,true,true,false,true,true,false,false,false,false,false,false,true
unnpp.gov,Executive,Department of Energy,"Fluor Marine Propulsion, LLC",,true,false,false,false,false,false,false,false,false,false,false,
unrpnet.gov,Executive,Department of Energy,Office of Naval Reactors,,true,false,false,false,false,false,false,false,false,false,false,
wapa.gov,Executive,Department of Energy,Western Area Power Administration,,true,true,true,true,true,true,false,false,false,false,false,true
ymp.gov,Executive,Department of Energy,Office of Legacy Management,,true,false,false,false,false,false,false,false,false,false,false,
988.gov,Executive,Department of Health and Human Services,Substance Abuse and Mental Health Services Administration,,true,false,false,false,false,false,false,false,false,false,false,
aanhpiheritage.gov,Executive,Department of Health and Human Services,OS/ASPA,,true,false,false,false,false,false,false,false,false,false,false,
acf.gov,Executive,Department of Health and Human Services,Administration for Children and Families,,true,true,false,false,true,false,false,false,false,false,false,
acl.gov,Executive,Department of Health and Human Services,Administration for Community Living,,true,true,true,true,true,true,true,false,false,false,false,true
afterschool.gov,Executive,Department of Health and Human Services,"Assistant Secretary for Planning and Evaluation, Office of the Secretary",,true,false,false,false,false,false,false,false,false,false,false,
aging.gov,Executive,Department of Health and Human Services,Office of the Secretary,,true,true,false,false,false,false,false,false,false,false,false,
agingstats.gov,Executive,Department of Health and Human Services,Administration for Community Living,,true,true,true,true,true,false,false,false,false,false,false,true
ahcpr.gov,Executive,Department of Health and Human Services,Agency for Healthcare Research and Quality,,true,true,false,false,true,false,false,false,false,false,false,
ahrq.gov,Executive,Department of Health and Human Services,Agency for Healthcare Research and Quality,,true,true,true,true,true,true,true,false,false,false,false,true
aids.gov,Executive,Department of Health and Human Services,"Office of the Assistant Secretary for Health, Office of the Secretary",,true,true,false,false,false,false,false,false,false,false,false,
alzheimers.gov,Executive,Department of Health and Human Services,"National Institutes on Aging, NIH",,true,true,true,true,true,false,false,false,false,false,false,true
aoa.gov,Executive,Department of Health and Human Services,Administration for Community Living,,true,true,false,false,true,false,false,false,false,false,false,
arpa-h.gov,Executive,Department of Health and Human Services,National Institutes of Health,,true,false,true,true,false,false,false,false,false,false,false,true
arpah.gov,Executive,Department of Health and Human Services,National Institutes of Health,,true,false,false,false,false,false,false,false,false,false,false,
aspr.gov,Executive,Department of Health and Human Services,Administration for Strategic Preparedness and Response,,true,false,false,false,false,false,false,false,false,false,false,
bam.gov,Executive,Department of Health and Human Services,Centers for Disease Control and Prevention,,true,false,false,false,false,false,false,false,false,false,false,
betobaccofree.gov,Executive,Department of Health and Human Services,U. S. Food and Drug Administration,,true,true,false,false,false,false,false,false,false,false,false,
bioethics.gov,Executive,Department of Health and Human Services,"President's Council on Bioethics, Office of the Secretary",,true,false,false,false,false,false,false,false,false,false,false,
birthcontrol.gov,Executive,Department of Health and Human Services,"Office of the Assistant Secretary for Health, Office of the Secretary",,true,false,false,false,false,false,false,false,false,false,false,
brain.gov,Executive,Department of Health and Human Services,National Institute of Neurological Disorders and Stroke,,true,false,false,false,false,false,false,false,false,false,false,
brainhealth.gov,Executive,Department of Health and Human Services,"National Institutes on Aging, NIH",,true,true,false,false,false,false,false,false,false,false,false,
cancer.gov,Executive,Department of Health and Human Services,"National Cancer Institute, NIH",,true,true,true,true,true,true,true,false,false,false,false,true
cdc.gov,Executive,Department of Health and Human Services,Centers for Disease Control and Prevention,,true,true,true,true,true,true,true,false,false,false,false,true
cdcpartners.gov,Executive,Department of Health and Human Services,Centers for Disease Control and Prevention,,true,true,false,false,false,false,false,false,false,false,false,
cerebrosano.gov,Executive,Department of Health and Human Services,"National Institutes on Aging, NIH",,true,true,false,false,false,false,false,false,false,false,false,
childcare.gov,Executive,Department of Health and Human Services,Administration for Children and Families,,true,true,true,true,true,false,false,false,false,false,false,true
childwelfare.gov,Executive,Department of Health and Human Services,Administration for Children and Families,,true,true,true,true,true,true,false,false,false,false,false,true
clinicaltrial.gov,Executive,Department of Health and Human Services,"National Library of Medicine, NIH",,true,false,false,false,false,false,false,false,false,false,false,
clinicaltrials.gov,Executive,Department of Health and Human Services,"National Library of Medicine, NIH",,true,true,true,true,true,true,false,false,false,false,false,true
cms.gov,Executive,Department of Health and Human Services,Centers for Medicare and Medicaid Services,,true,true,true,true,true,true,true,false,true,false,false,true
collegedrinkingprevention.gov,Executive,Department of Health and Human Services,"National Institute on Alcohol Abuse and Alcoholism, NIH",,true,true,true,true,true,false,false,false,false,false,false,true
coronavirus.gov,Executive,Department of Health and Human Services,Centers for Disease Control and Prevention,,true,true,false,false,false,false,false,false,false,false,false,
covid.gov,Executive,Department of Health and Human Services,Department of Health and Human Services,,true,false,true,true,false,false,false,false,false,false,false,true
covidtest.gov,Executive,Department of Health and Human Services,Assistant Secretary for Preparedness and Response Office of the Secretary,,true,false,false,false,false,false,false,false,false,false,false,
covidtests.gov,Executive,Department of Health and Human Services,Assistant Secretary for Preparedness and Response Office of the Secretary,,true,false,true,false,false,false,false,false,false,false,false,
cuidadodesalud.gov,Executive,Department of Health and Human Services,Centers for Medicare and Medicaid Services,,true,true,true,true,true,false,false,false,false,false,false,true
dhhs.gov,Executive,Department of Health and Human Services,Office of the Secretary,,true,true,false,false,true,false,false,false,false,false,false,
