,source_list_gpo_fdlp
"    <path d=""M8 16a2 2 0 0 0 1.985-1.75c.017-.137-.097-.25-.235-.25h-3.5c-.138 0-.252.113-.235.25A2 2 0 0 0 8 16ZM3 5a5 5 0 0 1 10 0v2.947c0 .05.015.098.042.139l1.703 2.555A1.519 1.519 0 0 1 13.482 13H2.518a1.516 1.516 0 0 1-1.263-2.36l1.703-2.554A.255.255 0 0 0 3 7.947Zm5-3.5A3.5 3.5 0 0 0 4.5 5v2.947c0 .346-.102.683-.294.97l-1.703 2.556a.017.017 0 0 0-.003.01l.001.006c0 .002.002.004.004.006l.006.004.007.001h10.964l.007-.001.006-.004.004-.006.001-.007a.017.017 0 0 0-.003-.01l-1.703-2.554a1.745 1.745 0 0 1-.294-.97V5A3.5 3.5 0 0 0 8 1.5Z""></path>",TRUE
</svg>Notifications,TRUE
"</a>    <tool-tip id=""tooltip-06eb6f82-5a49-4ece-8779-65aa59ff0592"" for=""repository-details-watch-button"" popover=""manual"" data-direction=""s"" data-type=""description"" data-view-component=""true"" class=""sr-only position-absolute"">You must be signed in to change notification settings</tool-tip>",TRUE
,TRUE
  </li>,TRUE
,TRUE
  <li>,TRUE
"          <a icon=""repo-forked"" id=""fork-button"" href=""/login?return_to=%2FGSA%2Ffederal-website-index"" rel=""nofollow"" data-hydro-click=""{&quot;event_type&quot;:&quot;authentication.click&quot;",TRUE
"    <path d=""M5 5.372v.878c0 .414.336.75.75.75h4.5a.75.75 0 0 0 .75-.75v-.878a2.25 2.25 0 1 1 1.5 0v.878a2.25 2.25 0 0 1-2.25 2.25h-1.5v2.128a2.251 2.251 0 1 1-1.5 0V8.5h-1.5A2.25 2.25 0 0 1 3.5 6.25v-.878a2.25 2.25 0 1 1 1.5 0ZM5 3.25a.75.75 0 1 0-1.5 0 .75.75 0 0 0 1.5 0Zm6.75.75a.75.75 0 1 0 0-1.5.75.75 0 0 0 0 1.5Zm-3 8.75a.75.75 0 1 0-1.5 0 .75.75 0 0 0 1.5 0Z""></path>",TRUE
</svg>Fork,TRUE
"    <span id=""repo-network-counter"" data-pjax-replace=""true"" data-turbo-replace=""true"" title=""11"" data-view-component=""true"" class=""Counter"">11</span>",TRUE
</a>,TRUE
  </li>,TRUE
,TRUE
  <li>,TRUE
"        <div data-view-component=""true"" class=""BtnGroup d-flex"">",TRUE
"        <a href=""/login?return_to=%2FGSA%2Ffederal-website-index"" rel=""nofollow"" data-hydro-click=""{&quot;event_type&quot;:&quot;authentication.click&quot;",TRUE
"    <path d=""M8 .25a.75.75 0 0 1 .673.418l1.882 3.815 4.21.612a.75.75 0 0 1 .416 1.279l-3.046 2.97.719 4.192a.751.751 0 0 1-1.088.791L8 12.347l-3.766 1.98a.75.75 0 0 1-1.088-.79l.72-4.194L.818 6.374a.75.75 0 0 1 .416-1.28l4.21-.611L7.327.668A.75.75 0 0 1 8 .25Zm0 2.445L6.615 5.5a.75.75 0 0 1-.564.41l-3.097.45 2.24 2.184a.75.75 0 0 1 .216.664l-.528 3.084 2.769-1.456a.75.75 0 0 1 .698 0l2.77 1.456-.53-3.084a.75.75 0 0 1 .216-.664l2.24-2.183-3.096-.45a.75.75 0 0 1-.564-.41L8 2.694Z""></path>",TRUE
"</svg><span data-view-component=""true"" class=""d-inline"">",TRUE
          Star,TRUE
"</span>          <span id=""repo-stars-counter-star"" aria-label=""35 users starred this repository"" data-singular-suffix=""user starred this repository"" data-plural-suffix=""users starred this repository"" data-turbo-replace=""true"" title=""35"" data-view-component=""true"" class=""Counter js-social-count"">35</span>",TRUE
</a></div>,TRUE
  </li>,TRUE
,TRUE
</ul>,TRUE
,TRUE
        </div>,TRUE
      </div>,TRUE
,TRUE
"        <div id=""responsive-meta-container"" data-turbo-replace>",TRUE
</div>,TRUE
,TRUE
,TRUE
"          <nav data-pjax=""#js-repo-pjax-container"" aria-label=""Repository"" data-view-component=""true"" class=""js-repo-nav js-sidenav-container-pjax js-responsive-underlinenav overflow-hidden UnderlineNav px-3 px-md-4 px-lg-5"">",TRUE
,TRUE
"  <ul data-view-component=""true"" class=""UnderlineNav-body list-style-none"">",TRUE
"      <li data-view-component=""true"" class=""d-inline-flex"">",TRUE
"  <a id=""code-tab"" href=""/GSA/federal-website-index"" data-tab-item=""i0code-tab"" data-selected-links=""repo_source repo_downloads repo_commits repo_releases repo_tags repo_branches repo_packages repo_deployments repo_attestations /GSA/federal-website-index"" data-pjax=""#repo-content-pjax-container"" data-turbo-frame=""repo-content-turbo-frame"" data-hotkey=""g c"" data-analytics-event=""{&quot;category&quot;:&quot;Underline navbar&quot;",TRUE
    ,TRUE
"              <svg aria-hidden=""true"" height=""16"" viewBox=""0 0 16 16"" version=""1.1"" width=""16"" data-view-component=""true"" class=""octicon octicon-code UnderlineNav-octicon d-none d-sm-inline"">",TRUE
"    <path d=""m11.28 3.22 4.25 4.25a.75.75 0 0 1 0 1.06l-4.25 4.25a.749.749 0 0 1-1.275-.326.749.749 0 0 1 .215-.734L13.94 8l-3.72-3.72a.749.749 0 0 1 .326-1.275.749.749 0 0 1 .734.215Zm-6.56 0a.751.751 0 0 1 1.042.018.751.751 0 0 1 .018 1.042L2.06 8l3.72 3.72a.749.749 0 0 1-.326 1.275.749.749 0 0 1-.734-.215L.47 8.53a.75.75 0 0 1 0-1.06Z""></path>",TRUE
</svg>,TRUE
"        <span data-content=""Code"">Code</span>",TRUE
"          <span id=""code-repo-tab-count"" data-pjax-replace="""" data-turbo-replace="""" title=""Not available"" data-view-component=""true"" class=""Counter""></span>",TRUE
,TRUE
,TRUE
    ,TRUE
</a></li>,TRUE
"      <li data-view-component=""true"" class=""d-inline-flex"">",TRUE
"  <a id=""pull-requests-tab"" href=""/GSA/federal-website-index/pulls"" data-tab-item=""i1pull-requests-tab"" data-selected-links=""repo_pulls checks /GSA/federal-website-index/pulls"" data-pjax=""#repo-content-pjax-container"" data-turbo-frame=""repo-content-turbo-frame"" data-hotkey=""g p"" data-analytics-event=""{&quot;category&quot;:&quot;Underline navbar&quot;",TRUE
    ,TRUE
"              <svg aria-hidden=""true"" height=""16"" viewBox=""0 0 16 16"" version=""1.1"" width=""16"" data-view-component=""true"" class=""octicon octicon-git-pull-request UnderlineNav-octicon d-none d-sm-inline"">",TRUE
"    <path d=""M1.5 3.25a2.25 2.25 0 1 1 3 2.122v5.256a2.251 2.251 0 1 1-1.5 0V5.372A2.25 2.25 0 0 1 1.5 3.25Zm5.677-.177L9.573.677A.25.25 0 0 1 10 .854V2.5h1A2.5 2.5 0 0 1 13.5 5v5.628a2.251 2.251 0 1 1-1.5 0V5a1 1 0 0 0-1-1h-1v1.646a.25.25 0 0 1-.427.177L7.177 3.427a.25.25 0 0 1 0-.354ZM3.75 2.5a.75.75 0 1 0 0 1.5.75.75 0 0 0 0-1.5Zm0 9.5a.75.75 0 1 0 0 1.5.75.75 0 0 0 0-1.5Zm8.25.75a.75.75 0 1 0 1.5 0 .75.75 0 0 0-1.5 0Z""></path>",TRUE
</svg>,TRUE
"        <span data-content=""Pull requests"">Pull requests</span>",TRUE
"          <span id=""pull-requests-repo-tab-count"" data-pjax-replace="""" data-turbo-replace="""" title=""0"" hidden=""hidden"" data-view-component=""true"" class=""Counter"">0</span>",TRUE
,TRUE
,TRUE
    ,TRUE
</a></li>,TRUE
"      <li data-view-component=""true"" class=""d-inline-flex"">",TRUE
"  <a id=""actions-tab"" href=""/GSA/federal-website-index/actions"" data-tab-item=""i2actions-tab"" data-selected-links=""repo_actions /GSA/federal-website-index/actions"" data-pjax=""#repo-content-pjax-container"" data-turbo-frame=""repo-content-turbo-frame"" data-hotkey=""g a"" data-analytics-event=""{&quot;category&quot;:&quot;Underline navbar&quot;",TRUE
    ,TRUE
"              <svg aria-hidden=""true"" height=""16"" viewBox=""0 0 16 16"" version=""1.1"" width=""16"" data-view-component=""true"" class=""octicon octicon-play UnderlineNav-octicon d-none d-sm-inline"">",TRUE
"    <path d=""M8 0a8 8 0 1 1 0 16A8 8 0 0 1 8 0ZM1.5 8a6.5 6.5 0 1 0 13 0 6.5 6.5 0 0 0-13 0Zm4.879-2.773 4.264 2.559a.25.25 0 0 1 0 .428l-4.264 2.559A.25.25 0 0 1 6 10.559V5.442a.25.25 0 0 1 .379-.215Z""></path>",TRUE
</svg>,TRUE
"        <span data-content=""Actions"">Actions</span>",TRUE
"          <span id=""actions-repo-tab-count"" data-pjax-replace="""" data-turbo-replace="""" title=""Not available"" data-view-component=""true"" class=""Counter""></span>",TRUE
,TRUE
,TRUE
    ,TRUE
</a></li>,TRUE
"      <li data-view-component=""true"" class=""d-inline-flex"">",TRUE
"  <a id=""security-tab"" href=""/GSA/federal-website-index/security"" data-tab-item=""i3security-tab"" data-selected-links=""security overview alerts policy token_scanning code_scanning /GSA/federal-website-index/security"" data-pjax=""#repo-content-pjax-container"" data-turbo-frame=""repo-content-turbo-frame"" data-hotkey=""g s"" data-analytics-event=""{&quot;category&quot;:&quot;Underline navbar&quot;",TRUE
    ,TRUE
"              <svg aria-hidden=""true"" height=""16"" viewBox=""0 0 16 16"" version=""1.1"" width=""16"" data-view-component=""true"" class=""octicon octicon-shield UnderlineNav-octicon d-none d-sm-inline"">",TRUE
"    <path d=""M7.467.133a1.748 1.748 0 0 1 1.066 0l5.25 1.68A1.75 1.75 0 0 1 15 3.48V7c0 1.566-.32 3.182-1.303 4.682-.983 1.498-2.585 2.813-5.032 3.855a1.697 1.697 0 0 1-1.33 0c-2.447-1.042-4.049-2.357-5.032-3.855C1.32 10.182 1 8.566 1 7V3.48a1.75 1.75 0 0 1 1.217-1.667Zm.61 1.429a.25.25 0 0 0-.153 0l-5.25 1.68a.25.25 0 0 0-.174.238V7c0 1.358.275 2.666 1.057 3.86.784 1.194 2.121 2.34 4.366 3.297a.196.196 0 0 0 .154 0c2.245-.956 3.582-2.104 4.366-3.298C13.225 9.666 13.5 8.36 13.5 7V3.48a.251.251 0 0 0-.174-.237l-5.25-1.68ZM8.75 4.75v3a.75.75 0 0 1-1.5 0v-3a.75.75 0 0 1 1.5 0ZM9 10.5a1 1 0 1 1-2 0 1 1 0 0 1 2 0Z""></path>",TRUE
</svg>,TRUE
"        <span data-content=""Security"">Security</span>",TRUE
"          <include-fragment src=""/GSA/federal-website-index/security/overall-count"" accept=""text/fragment+html""></include-fragment>",TRUE
,TRUE
    ,TRUE
</a></li>,TRUE
"      <li data-view-component=""true"" class=""d-inline-flex"">",TRUE
"  <a id=""insights-tab"" href=""/GSA/federal-website-index/pulse"" data-tab-item=""i4insights-tab"" data-selected-links=""repo_graphs repo_contributors dependency_graph dependabot_updates pulse people community /GSA/federal-website-index/pulse"" data-pjax=""#repo-content-pjax-container"" data-turbo-frame=""repo-content-turbo-frame"" data-analytics-event=""{&quot;category&quot;:&quot;Underline navbar&quot;",TRUE
    ,TRUE
"              <svg aria-hidden=""true"" height=""16"" viewBox=""0 0 16 16"" version=""1.1"" width=""16"" data-view-component=""true"" class=""octicon octicon-graph UnderlineNav-octicon d-none d-sm-inline"">",TRUE
"    <path d=""M1.5 1.75V13.5h13.75a.75.75 0 0 1 0 1.5H.75a.75.75 0 0 1-.75-.75V1.75a.75.75 0 0 1 1.5 0Zm14.28 2.53-5.25 5.25a.75.75 0 0 1-1.06 0L7 7.06 4.28 9.78a.751.751 0 0 1-1.042-.018.751.751 0 0 1-.018-1.042l3.25-3.25a.75.75 0 0 1 1.06 0L10 7.94l4.72-4.72a.751.751 0 0 1 1.042.018.751.751 0 0 1 .018 1.042Z""></path>",TRUE
</svg>,TRUE
"        <span data-content=""Insights"">Insights</span>",TRUE
"          <span id=""insights-repo-tab-count"" data-pjax-replace="""" data-turbo-replace="""" title=""Not available"" data-view-component=""true"" class=""Counter""></span>",TRUE
,TRUE
,TRUE
    ,TRUE
</a></li>,TRUE
</ul>,TRUE
"    <div style=""visibility:hidden;"" data-view-component=""true"" class=""UnderlineNav-actions js-responsive-underlinenav-overflow position-absolute pr-3 pr-md-4 pr-lg-5 right-0"">      <action-menu data-select-variant=""none"" data-view-component=""true"">",TRUE
"  <focus-group direction=""vertical"" mnemonics retain>",TRUE
"    <button id=""action-menu-7ad3893b-4283-4e08-a112-e237c7fc40bc-button"" popovertarget=""action-menu-7ad3893b-4283-4e08-a112-e237c7fc40bc-overlay"" aria-controls=""action-menu-7ad3893b-4283-4e08-a112-e237c7fc40bc-list"" aria-haspopup=""true"" aria-labelledby=""tooltip-87b46680-df37-4731-a111-b400b4233097"" type=""button"" data-view-component=""true"" class=""Button Button--iconOnly Button--secondary Button--medium UnderlineNav-item"">  <svg aria-hidden=""true"" height=""16"" viewBox=""0 0 16 16"" version=""1.1"" width=""16"" data-view-component=""true"" class=""octicon octicon-kebab-horizontal Button-visual"">",TRUE
"    <path d=""M8 9a1.5 1.5 0 1 0 0-3 1.5 1.5 0 0 0 0 3ZM1.5 9a1.5 1.5 0 1 0 0-3 1.5 1.5 0 0 0 0 3Zm13 0a1.5 1.5 0 1 0 0-3 1.5 1.5 0 0 0 0 3Z""></path>",TRUE
</svg>,TRUE
"</button><tool-tip id=""tooltip-87b46680-df37-4731-a111-b400b4233097"" for=""action-menu-7ad3893b-4283-4e08-a112-e237c7fc40bc-button"" popover=""manual"" data-direction=""s"" data-type=""label"" data-view-component=""true"" class=""sr-only position-absolute"">Additional navigation options</tool-tip>",TRUE
,TRUE
,TRUE
"<anchored-position data-target=""action-menu.overlay"" id=""action-menu-7ad3893b-4283-4e08-a112-e237c7fc40bc-overlay"" anchor=""action-menu-7ad3893b-4283-4e08-a112-e237c7fc40bc-button"" align=""start"" side=""outside-bottom"" anchor-offset=""normal"" popover=""auto"" data-view-component=""true"">",TRUE
"  <div data-view-component=""true"" class=""Overlay Overlay--size-auto"">",TRUE
    ,TRUE
"      <div data-view-component=""true"" class=""Overlay-body Overlay-body--paddingNone"">          <action-list>",TRUE
"  <div data-view-component=""true"">",TRUE
"    <ul aria-labelledby=""action-menu-7ad3893b-4283-4e08-a112-e237c7fc40bc-button"" id=""action-menu-7ad3893b-4283-4e08-a112-e237c7fc40bc-list"" role=""menu"" data-view-component=""true"" class=""ActionListWrap--inset ActionListWrap"">",TRUE
"        <li hidden=""hidden"" data-menu-item=""i0code-tab"" data-targets=""action-list.items"" role=""none"" data-view-component=""true"" class=""ActionListItem"">",TRUE
    ,TRUE
    ,TRUE
"    <a tabindex=""-1"" id=""item-d3b07930-f554-4cf5-a4da-b2f88d5a421a"" href=""/GSA/federal-website-index"" role=""menuitem"" data-view-component=""true"" class=""ActionListContent ActionListContent--visual16"">",TRUE
"        <span class=""ActionListItem-visual ActionListItem-visual--leading"">",TRUE
"          <svg aria-hidden=""true"" height=""16"" viewBox=""0 0 16 16"" version=""1.1"" width=""16"" data-view-component=""true"" class=""octicon octicon-code"">",TRUE
"    <path d=""m11.28 3.22 4.25 4.25a.75.75 0 0 1 0 1.06l-4.25 4.25a.749.749 0 0 1-1.275-.326.749.749 0 0 1 .215-.734L13.94 8l-3.72-3.72a.749.749 0 0 1 .326-1.275.749.749 0 0 1 .734.215Zm-6.56 0a.751.751 0 0 1 1.042.018.751.751 0 0 1 .018 1.042L2.06 8l3.72 3.72a.749.749 0 0 1-.326 1.275.749.749 0 0 1-.734-.215L.47 8.53a.75.75 0 0 1 0-1.06Z""></path>",TRUE
</svg>,TRUE
        </span>,TRUE
      ,TRUE
"        <span data-view-component=""true"" class=""ActionListItem-label"">",TRUE
          Code,TRUE
</span>      ,TRUE
</a>,TRUE
  ,TRUE
</li>,TRUE
"        <li hidden=""hidden"" data-menu-item=""i1pull-requests-tab"" data-targets=""action-list.items"" role=""none"" data-view-component=""true"" class=""ActionListItem"">",TRUE
    ,TRUE
    ,TRUE
"    <a tabindex=""-1"" id=""item-3b43e472-5bd9-406a-b5aa-6c08c04c1bb2"" href=""/GSA/federal-website-index/pulls"" role=""menuitem"" data-view-component=""true"" class=""ActionListContent ActionListContent--visual16"">",TRUE
"        <span class=""ActionListItem-visual ActionListItem-visual--leading"">",TRUE
"          <svg aria-hidden=""true"" height=""16"" viewBox=""0 0 16 16"" version=""1.1"" width=""16"" data-view-component=""true"" class=""octicon octicon-git-pull-request"">",TRUE
"    <path d=""M1.5 3.25a2.25 2.25 0 1 1 3 2.122v5.256a2.251 2.251 0 1 1-1.5 0V5.372A2.25 2.25 0 0 1 1.5 3.25Zm5.677-.177L9.573.677A.25.25 0 0 1 10 .854V2.5h1A2.5 2.5 0 0 1 13.5 5v5.628a2.251 2.251 0 1 1-1.5 0V5a1 1 0 0 0-1-1h-1v1.646a.25.25 0 0 1-.427.177L7.177 3.427a.25.25 0 0 1 0-.354ZM3.75 2.5a.75.75 0 1 0 0 1.5.75.75 0 0 0 0-1.5Zm0 9.5a.75.75 0 1 0 0 1.5.75.75 0 0 0 0-1.5Zm8.25.75a.75.75 0 1 0 1.5 0 .75.75 0 0 0-1.5 0Z""></path>",TRUE
</svg>,TRUE
        </span>,TRUE
      ,TRUE
"        <span data-view-component=""true"" class=""ActionListItem-label"">",TRUE
          Pull requests,TRUE
</span>      ,TRUE
</a>,TRUE
  ,TRUE
</li>,TRUE
"        <li hidden=""hidden"" data-menu-item=""i2actions-tab"" data-targets=""action-list.items"" role=""none"" data-view-component=""true"" class=""ActionListItem"">",TRUE
    ,TRUE
    ,TRUE
"    <a tabindex=""-1"" id=""item-fbee7d30-e585-4b32-acb1-95b7329e56e6"" href=""/GSA/federal-website-index/actions"" role=""menuitem"" data-view-component=""true"" class=""ActionListContent ActionListContent--visual16"">",TRUE
"        <span class=""ActionListItem-visual ActionListItem-visual--leading"">",TRUE
"          <svg aria-hidden=""true"" height=""16"" viewBox=""0 0 16 16"" version=""1.1"" width=""16"" data-view-component=""true"" class=""octicon octicon-play"">",TRUE
"    <path d=""M8 0a8 8 0 1 1 0 16A8 8 0 0 1 8 0ZM1.5 8a6.5 6.5 0 1 0 13 0 6.5 6.5 0 0 0-13 0Zm4.879-2.773 4.264 2.559a.25.25 0 0 1 0 .428l-4.264 2.559A.25.25 0 0 1 6 10.559V5.442a.25.25 0 0 1 .379-.215Z""></path>",TRUE
</svg>,TRUE
        </span>,TRUE
      ,TRUE
"        <span data-view-component=""true"" class=""ActionListItem-label"">",TRUE
          Actions,TRUE
</span>      ,TRUE
</a>,TRUE
  ,TRUE
</li>,TRUE
"        <li hidden=""hidden"" data-menu-item=""i3security-tab"" data-targets=""action-list.items"" role=""none"" data-view-component=""true"" class=""ActionListItem"">",TRUE
    ,TRUE
    ,TRUE
"    <a tabindex=""-1"" id=""item-94a62721-c5f8-45a9-8946-d453ae0d749c"" href=""/GSA/federal-website-index/security"" role=""menuitem"" data-view-component=""true"" class=""ActionListContent ActionListContent--visual16"">",TRUE
"        <span class=""ActionListItem-visual ActionListItem-visual--leading"">",TRUE
"          <svg aria-hidden=""true"" height=""16"" viewBox=""0 0 16 16"" version=""1.1"" width=""16"" data-view-component=""true"" class=""octicon octicon-shield"">",TRUE
"    <path d=""M7.467.133a1.748 1.748 0 0 1 1.066 0l5.25 1.68A1.75 1.75 0 0 1 15 3.48V7c0 1.566-.32 3.182-1.303 4.682-.983 1.498-2.585 2.813-5.032 3.855a1.697 1.697 0 0 1-1.33 0c-2.447-1.042-4.049-2.357-5.032-3.855C1.32 10.182 1 8.566 1 7V3.48a1.75 1.75 0 0 1 1.217-1.667Zm.61 1.429a.25.25 0 0 0-.153 0l-5.25 1.68a.25.25 0 0 0-.174.238V7c0 1.358.275 2.666 1.057 3.86.784 1.194 2.121 2.34 4.366 3.297a.196.196 0 0 0 .154 0c2.245-.956 3.582-2.104 4.366-3.298C13.225 9.666 13.5 8.36 13.5 7V3.48a.251.251 0 0 0-.174-.237l-5.25-1.68ZM8.75 4.75v3a.75.75 0 0 1-1.5 0v-3a.75.75 0 0 1 1.5 0ZM9 10.5a1 1 0 1 1-2 0 1 1 0 0 1 2 0Z""></path>",TRUE
</svg>,TRUE
        </span>,TRUE
      ,TRUE
"        <span data-view-component=""true"" class=""ActionListItem-label"">",TRUE
          Security,TRUE
</span>      ,TRUE
</a>,TRUE
  ,TRUE
</li>,TRUE
"        <li hidden=""hidden"" data-menu-item=""i4insights-tab"" data-targets=""action-list.items"" role=""none"" data-view-component=""true"" class=""ActionListItem"">",TRUE
    ,TRUE
    ,TRUE
"    <a tabindex=""-1"" id=""item-55f109c8-7b4b-4067-9b95-c77655b3d9b6"" href=""/GSA/federal-website-index/pulse"" role=""menuitem"" data-view-component=""true"" class=""ActionListContent ActionListContent--visual16"">",TRUE
"        <span class=""ActionListItem-visual ActionListItem-visual--leading"">",TRUE
"          <svg aria-hidden=""true"" height=""16"" viewBox=""0 0 16 16"" version=""1.1"" width=""16"" data-view-component=""true"" class=""octicon octicon-graph"">",TRUE
"    <path d=""M1.5 1.75V13.5h13.75a.75.75 0 0 1 0 1.5H.75a.75.75 0 0 1-.75-.75V1.75a.75.75 0 0 1 1.5 0Zm14.28 2.53-5.25 5.25a.75.75 0 0 1-1.06 0L7 7.06 4.28 9.78a.751.751 0 0 1-1.042-.018.751.751 0 0 1-.018-1.042l3.25-3.25a.75.75 0 0 1 1.06 0L10 7.94l4.72-4.72a.751.751 0 0 1 1.042.018.751.751 0 0 1 .018 1.042Z""></path>",TRUE
</svg>,TRUE
        </span>,TRUE
      ,TRUE
"        <span data-view-component=""true"" class=""ActionListItem-label"">",TRUE
          Insights,TRUE
</span>      ,TRUE
</a>,TRUE
  ,TRUE
</li>,TRUE
</ul>    ,TRUE
</div></action-list>,TRUE
,TRUE
,TRUE
</div>,TRUE
      ,TRUE
</div></anchored-position>  </focus-group>,TRUE
</action-menu></div>,TRUE
</nav>,TRUE
,TRUE
  </div>,TRUE
,TRUE
  ,TRUE
,TRUE
,TRUE
,TRUE
"<turbo-frame id=""repo-content-turbo-frame"" target=""_top"" data-turbo-action=""advance"" class="""">",TRUE
"    <div id=""repo-content-pjax-container"" class=""repository-content "" >",TRUE
    ,TRUE
,TRUE
,TRUE
,TRUE
    ,TRUE
      ,TRUE
    ,TRUE
,TRUE
,TRUE
,TRUE
,TRUE
,TRUE
,TRUE
,TRUE
,TRUE
<react-app,TRUE
"  app-name=""react-code-view""",TRUE
"  initial-path=""/GSA/federal-website-index/blob/main/data/dataset/gpo-fdlp.csv""",TRUE
"    style=""display: block; min-height: calc(100vh - 64px);""",TRUE
"  data-attempted-ssr=""true""",TRUE
"  data-ssr=""true""",TRUE
"  data-lazy=""false""",TRUE
"  data-alternate=""false""",TRUE
"  data-data-router-enabled=""false""",TRUE
>,TRUE
  ,TRUE
"  <script type=""application/json"" data-target=""react-app.embeddedData"">{""payload"":{""allShortcutsEnabled"":false",TRUE
"  <div data-target=""react-app.reactRoot""><style data-styled=""true"" data-styled-version=""5.3.11"">.hOfjFo{padding:0;}/*!sc*/",TRUE
.oDGAe{max-width:100%;margin-left:auto;margin-right:auto;display:-webkit-box;display:-webkit-flex;display:-ms-flexbox;display:flex;-webkit-flex-wrap:wrap;-ms-flex-wrap:wrap;flex-wrap:wrap;}/*!sc*/,TRUE
.kowOcT{display:-webkit-box;display:-webkit-flex;display:-ms-flexbox;display:flex;-webkit-flex:1 1 100%;-ms-flex:1 1 100%;flex:1 1 100%;-webkit-flex-wrap:wrap;-ms-flex-wrap:wrap;flex-wrap:wrap;max-width:100%;}/*!sc*/,TRUE
.gISSDQ{width:100%;}/*!sc*/,TRUE
@media screen and (min-width:544px){.gISSDQ{width:100%;}}/*!sc*/,TRUE
@media screen and (min-width:768px){.gISSDQ{width:auto;}}/*!sc*/,TRUE
.cEmWSE{display:none;-webkit-order:1;-ms-flex-order:1;order:1;width:100%;margin-left:0;margin-right:0;-webkit-flex-direction:column-reverse;-ms-flex-direction:column-reverse;flex-direction:column-reverse;margin-bottom:0;min-width:0;}/*!sc*/,TRUE
@media screen and (min-width:768px){.cEmWSE{width:auto;margin-top:0 !important;margin-bottom:0 !important;position:-webkit-sticky;position:sticky;top:0px;max-height:100vh !important;-webkit-flex-direction:row;-ms-flex-direction:row;flex-direction:row;margin-right:0;height:100vh;}}/*!sc*/,TRUE
@media print,TRUE
.hPvFuC{margin-left:0;margin-right:0;display:none;margin-top:0;}/*!sc*/,TRUE
@media screen and (min-width:768px){.hPvFuC{margin-left:0 !important;margin-right:0 !important;}}/*!sc*/,TRUE
.fFSoPl{--pane-min-width:256px;--pane-max-width-diff:511px;--pane-max-width:calc(100vw - var(--pane-max-width-diff));width:100%;padding:0;}/*!sc*/,TRUE
@media screen and (min-width:544px){}/*!sc*/,TRUE
@media screen and (min-width:768px){.fFSoPl{width:clamp(var(--pane-min-width),TRUE
@media screen and (min-width:1280px){.fFSoPl{--pane-max-width-diff:959px;}}/*!sc*/,TRUE
.bTBnTW{height:100%;position:relative;display:none;margin-left:0;}/*!sc*/,TRUE
.bHLmSv{position:absolute;inset:0 -2px;cursor:col-resize;background-color:transparent;-webkit-transition-delay:0.1s;transition-delay:0.1s;}/*!sc*/,TRUE
.bHLmSv:hover{background-color:var(--bgColor-neutral-muted,TRUE
.iKqMNA{display:-webkit-box;display:-webkit-flex;display:-ms-flexbox;display:flex;-webkit-flex-direction:column;-ms-flex-direction:column;flex-direction:column;-webkit-order:2;-ms-flex-order:2;order:2;-webkit-flex-basis:0;-ms-flex-preferred-size:0;flex-basis:0;-webkit-box-flex:1;-webkit-flex-grow:1;-ms-flex-positive:1;flex-grow:1;-webkit-flex-shrink:1;-ms-flex-negative:1;flex-shrink:1;min-width:1px;margin-right:auto;}/*!sc*/,TRUE
@media print{.iKqMNA{display:-webkit-box !important;display:-webkit-flex !important;display:-ms-flexbox !important;display:flex !important;}}/*!sc*/,TRUE
.FxAyp{width:100%;max-width:100%;margin-left:auto;margin-right:auto;-webkit-box-flex:1;-webkit-flex-grow:1;-ms-flex-positive:1;flex-grow:1;padding:0;}/*!sc*/,TRUE
.leYMvG{margin-left:auto;margin-right:auto;-webkit-flex-direction:column;-ms-flex-direction:column;flex-direction:column;padding-bottom:40px;max-width:100%;margin-top:0;}/*!sc*/,TRUE
.KMPzq{display:inherit;}/*!sc*/,TRUE
.hfKjHv{width:100%;}/*!sc*/,TRUE
.gZWyZE{display:-webkit-box;display:-webkit-flex;display:-ms-flexbox;display:flex;gap:8px;-webkit-flex-direction:column;-ms-flex-direction:column;flex-direction:column;width:100%;}/*!sc*/,TRUE
.dwYKDk{display:-webkit-box;display:-webkit-flex;display:-ms-flexbox;display:flex;-webkit-align-items:start;-webkit-box-align:start;-ms-flex-align:start;align-items:start;-webkit-box-pack:justify;-webkit-justify-content:space-between;-ms-flex-pack:justify;justify-content:space-between;gap:8px;}/*!sc*/,TRUE
.ibcGmb{display:-webkit-box;display:-webkit-flex;display:-ms-flexbox;display:flex;-webkit-align-items:start;-webkit-box-align:start;-ms-flex-align:start;align-items:start;min-width:0;}/*!sc*/,TRUE
.hKaEJF{display:block;margin-right:8px;}/*!sc*/,TRUE
@media screen and (min-width:1360px){.hKaEJF{display:block;}}/*!sc*/,TRUE
.XosP{display:-webkit-box;display:-webkit-flex;display:-ms-flexbox;display:flex;font-size:14px;}/*!sc*/,TRUE
".bCKfWo[data-size=""medium""]{color:var(--fgColor-muted",TRUE
"@media screen and (max-width:768px){.bCKfWo[data-size=""medium""]{display:block;}}/*!sc*/",TRUE
.gUkoLg{-webkit-box-pack:center;-webkit-justify-content:center;-ms-flex-pack:center;justify-content:center;}/*!sc*/,TRUE
".dmxRgG[data-size=""medium""]{display:-webkit-box;display:-webkit-flex;display:-ms-flexbox;display:flex;}/*!sc*/",TRUE
".dmxRgG[data-size=""medium""] svg{color:var(--fgColor-muted",TRUE
".dmxRgG[data-size=""medium""] > span{width:inherit;}/*!sc*/",TRUE
