target_url,hsts_header,hsts_max_age,hsts_entire_domain,latest,source_list_cisa
cde.awsprod.nlm.nih.gov,max-age=31536000000 includeSubDomains,31536000000,TRUE,TRUE,TRUE
cde.drugabuse.gov,max-age=31536000 preload,31536000,FALSE,TRUE,TRUE
cde.nida.nih.gov,max-age=31536000 preload,31536000,FALSE,TRUE,TRUE
cde.nih.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
cde.nlm.nih.gov,max-age=31536000000 includeSubDomains,31536000000,TRUE,TRUE,TRUE
cde.ucr.cjis.gov,max-age=300,300,FALSE,TRUE,TRUE
cdecurate.nci.nih.gov,max-age=31536000 preload,31536000,FALSE,TRUE,TRUE
cdermsapi.fda.gov,,-1,,TRUE,TRUE
cdermsapi.preprod.fda.gov,,-1,,TRUE,TRUE
cdernextgenportal.fda.gov,max-age=63072000 includeSubDomains,63072000,TRUE,TRUE,TRUE
cdernexussandbox.fda.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
cdesh101.fnal.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
cdf-radmon.fnal.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
cdf.gsfc.nasa.gov,,-1,FALSE,TRUE,TRUE
cdfifund.gov,max-age=31536000  preload,31536000,FALSE,TRUE,TRUE
cdhc.noaa.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
cdiac.ess-dive.lbl.gov,,-1,FALSE,TRUE,TRUE
cdiscvalidation.niaid.nih.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
cdlis.dot.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
cdmdashboard.com,,-1,FALSE,TRUE,TRUE
cdn.beta.recreation.gov,,-1,FALSE,TRUE,TRUE
cdn.clinicaltrials.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
cdn.coastalscience.noaa.gov,,-1,FALSE,TRUE,TRUE
cdn.earthdata.nasa.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
cdn.eo.va.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
cdn.ioos.noaa.gov,,-1,FALSE,TRUE,TRUE
cdn.llnl.gov,max-age=31536000 includeSubdomains,31536000,TRUE,TRUE,TRUE
cdn.lm.doe.gov,max-age=315360000 includeSubDomains,315360000,TRUE,TRUE,TRUE
cdn.ncbi.nlm.nih.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
cdn.recreation.gov,,-1,FALSE,TRUE,TRUE
cdn.sit.earthdata.nasa.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
cdn.star.nesdis.noaa.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
cdn.uat.earthdata.nasa.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
cdn.uspto.gov,max-age=31536000includeSubDomainspreload,31536000,TRUE,TRUE,TRUE
cdndev.ncbi.nlm.nih.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
cdo.gov,max-age=31536000 preload,31536000,TRUE,TRUE,TRUE
cdo.hhs.gov,max-age=63072000 includeSubDomains,63072000,TRUE,TRUE,TRUE
cdorg.fnal.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
cdp.ahrq.gov,,-1,FALSE,TRUE,TRUE
cdp.cancer.gov,max-age=31536000 preload,31536000,FALSE,TRUE,TRUE
cdp.dhs.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
cdp.ha2.cancer.gov,max-age=31536000 preload,31536000,FALSE,TRUE,TRUE
cdp.llnl.gov,max-age=31557600 includeSubdomains,31557600,TRUE,TRUE,TRUE
cdp.nci.nih.gov,max-age=31536000preload,31536000,FALSE,TRUE,TRUE
cdr.ffiec.gov,max-age=31536000 includeSubdomains preload,31536000,TRUE,TRUE,TRUE
cdr.llnl.gov,max-age=31536000 includeSubDomains,31536000,TRUE,TRUE,TRUE
cds-authoring.ahrq.gov,,-1,FALSE,TRUE,TRUE
cds-cv.nccs.nasa.gov,"max-age=31536000, max-age=63072000 includeSubDomains",31536000,TRUE,TRUE,TRUE
cds.ahrq.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
cds.gsfc.nasa.gov,max-age=1701134336 includeSubDomains,1701134336,TRUE,TRUE,TRUE
cds.nccs.nasa.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
cdscc.nasa.gov,max-age=31557600,31557600,FALSE,TRUE,TRUE
cdsic.ahrq.gov,,-1,FALSE,TRUE,TRUE
cdsrenew-cat.usps.gov,max-age=31536000 includeSubDomains,31536000,TRUE,TRUE,TRUE
cdsrenew.usps.gov,max-age=31536000 includeSubDomains,31536000,TRUE,TRUE,TRUE
cdsweb.gsfc.nasa.gov,"max-age=31536000, max-age=1701134336 includeSubDomains",31536000,TRUE,TRUE,TRUE
cdv-listserv.fnal.gov,max-age=63072000 includeSubDomains preload,63072000,TRUE,TRUE,TRUE
cdv-vmsfmw-p.fnal.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
cdx.epa.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
cdxapps.epa.gov,max-age=31536000 includeSubDomains,31536000,TRUE,TRUE,TRUE
cdxappsgw.epa.gov,max-age=31536000 includeSubDomains,31536000,TRUE,TRUE,TRUE
cdxnaasgw.epa.gov,max-age=31536000 includeSubDomains,31536000,TRUE,TRUE,TRUE
cdxnodenaas.epa.gov,max-age=31536000 includeSubDomains,31536000,TRUE,TRUE,TRUE
cdxnodengn.epa.gov,max-age=31536000 includeSubDomains,31536000,TRUE,TRUE,TRUE
cdxoarmosaicgw.epa.gov,max-age=31536000 includeSubDomains,31536000,TRUE,TRUE,TRUE
cdxtools.epa.gov,max-age=31536000 includeSubDomains,31536000,TRUE,TRUE,TRUE
ce-tw-1.usps.gov,,-1,,TRUE,TRUE
ce-tw-2.usps.gov,,-1,,TRUE,TRUE
ce-tw-25.usps.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
ce-tw-26.usps.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
ce-tw-27.usps.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
ce-tw-28.usps.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
ce-tw-29.usps.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
ce-tw-30.usps.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
ce-tw-31.usps.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
ce-tw-32.usps.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
ce-tw-33.usps.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
ce-tw-34.usps.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
ce-tw-35.usps.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
ce-tw-36.usps.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
ce-tw-37.usps.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
ce-tw-38.usps.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
ce-tw-39.usps.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
ce-tw-40.usps.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
ce-tw-41.usps.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
ce-tw-42.usps.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
ce-tw-43.usps.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
ce-tw-44.usps.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
ce.effectivehealthcare.ahrq.gov,,-1,FALSE,TRUE,TRUE
ceac.state.gov,,-1,,TRUE,TRUE
cearun.grc.nasa.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
ceb.nlm.nih.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
ceb65-vip.nlm.nih.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
cebs-ext.niehs.nih.gov,max-age=63072000 includeSubDomains preload,63072000,TRUE,TRUE,TRUE
cebs.nci.nih.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
cebs.niehs.nih.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
cecc.gov,max-age=16000000 includeSubDomains preload,16000000,FALSE,TRUE,TRUE
cecc.house.gov,,-1,FALSE,TRUE,TRUE
cedar.opm.gov,max-age=31536000  includeSubDomains,31536000,TRUE,TRUE,TRUE
cedarkeys.fws.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
cedcd.nci.nih.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
ceds.communities.ed.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
ceds.ed.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
ceeesa.es.anl.gov,,-1,,TRUE,TRUE
cegis.usgs.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
ceh.nasa.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
ceids.lbl.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
celebrating200years.noaa.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
cellsig.ccr.cancer.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
cels.anl.gov,max-age=31536000 includeSubDomains,31536000,TRUE,TRUE,TRUE
cem.va.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
cems.ams.usda.gov,max-age=31536000 includeSubDomains,31536000,TRUE,TRUE,TRUE
cendi.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
census.data.commerce.gov,max-age=31536000 includeSubDomains,31536000,TRUE,TRUE,TRUE
census.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
centennial.jobcorps.gov,max-age=63072000 includeSubDomains preload,63072000,TRUE,TRUE,TRUE
center.arc.nasa.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
centralalabama.va.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
centraldocs.aps.anl.gov,max-age=31536000 includeSubDomains,31536000,TRUE,TRUE,TRUE
centralguid-demo.cit.nih.gov,max-age=63072000includeSubdomainspreload,63072000,TRUE,TRUE,TRUE
centralguid.cit.nih.gov,max-age=63072000includeSubdomainspreload,63072000,TRUE,TRUE,TRUE
centraliowa.va.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
centraltexas.va.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
centralwesternmass.va.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
cep.fsc.va.gov,max-age=31536000 includeSubDomains preload,31536000,FALSE,TRUE,TRUE
ceportal.fda.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
ceportal.preprod.fda.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
ceq.doe.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
cerc.research.va.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
cerc.usgs.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
cerc2006.pnl.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
cercbee.lbl.gov,max-age=300,300,FALSE,TRUE,TRUE
cercla.ba.ars.usda.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
cerebro.cloud.earthdata.nasa.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
cerebro.cloud.sit.earthdata.nasa.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
cerebro.cloud.uat.earthdata.nasa.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
ceres-tool.larc.nasa.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
ceres.larc.nasa.gov,"max-age=31536000, max-age=31536000 includeSubDomains",31536000,TRUE,TRUE,TRUE
cerp.niaid.nih.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
cerpqa.niaid.nih.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
cerrs-edt.cms.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
cerrs-mcr.cms.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
cerrs-sp.cms.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
cerrs-sts.cms.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
cerrs-tb.cms.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
cerrsdws.cerrs.cms.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
cerrsngtraining.cerrs.cms.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
cerrsngtrainingimpl.cerrs.cms.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
cert.cms.gov,,-1,,TRUE,TRUE
cert.eauth.usda.gov,max-age=31536000 includeSubDomains preload,31536000,FALSE,TRUE,TRUE
cert.mobilelinc.icam.usda.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
certauth.adfs.faa.gov,,-1,,TRUE,TRUE
certauth.ecssts.usdoj.gov,,-1,FALSE,TRUE,TRUE
certauth.fs.doe.gov,,-1,FALSE,TRUE,TRUE
certauth.idp.exim.gov,,-1,FALSE,TRUE,TRUE
certauth.sso.rl.gov,,-1,FALSE,TRUE,TRUE
certauth.ssotest.sts.irs.gov,,-1,FALSE,TRUE,TRUE
certauth.sts.usitc.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
certdw.opm.gov,max-age=31536000 includeSubDomains,31536000,TRUE,TRUE,TRUE
certdwdev.opm.gov,max-age=31536000 includeSubDomains,31536000,TRUE,TRUE,TRUE
certdwtst.opm.gov,max-age=31536000 includeSubDomains,31536000,TRUE,TRUE,TRUE
certeopf.opm.gov,max-age=31536000 includeSubDomains,31536000,TRUE,TRUE,TRUE
certevpn.usda.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
certificate.seafoodinspection.nmfs.noaa.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
certifiedcopycenter.uspto.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
certify.sba.gov,max-age=300,300,FALSE,TRUE,TRUE
certs-txreliability.lbl.gov,,-1,FALSE,TRUE,TRUE
certs.hhs.gov,,-1,FALSE,TRUE,TRUE
certs.lbl.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
cervical.cancer.gov,max-age=31536000 preload,31536000,FALSE,TRUE,TRUE
cervixca.nlm.nih.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
ces.census.gov,,-1,,TRUE,TRUE
cesdata.bls.gov,max-age=31536000  includeSubDomains  preload,31536000,TRUE,TRUE,TRUE
cesdataorigin1.bls.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
cesdatat.bls.gov,max-age=31536000  includeSubDomains  preload,31536000,TRUE,TRUE,TRUE
cesium.house.gov,max-age=31536000 includeSubDomains,31536000,TRUE,TRUE,TRUE
cessationtoolkit.cancer.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
cf-pcmdi.llnl.gov,max-age=31557600 includeSubdomains,31557600,TRUE,TRUE,TRUE
cf-trac.llnl.gov,max-age=31557600 includeSubdomains,31557600,TRUE,TRUE,TRUE
cf.denali.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
cf.edit.usembassy.gov,,-1,FALSE,TRUE,TRUE
cf.usembassy.gov,,-1,FALSE,TRUE,TRUE
cf.vams.cdc.gov,max-age=31536000 includeSubDomains,31536000,TRUE,TRUE,TRUE
cfa.gov,max-age=63072000 includeSubdomains preload,63072000,TRUE,TRUE,TRUE
cfast.nist.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
cfccharities.opm.gov,max-age=31536000  includeSubDomains,31536000,TRUE,TRUE,TRUE
cfcgiving.opm.gov,max-age=31536000  includeSubDomains,31536000,TRUE,TRUE,TRUE
cfext.epa.gov,max-age=63072000 includeSubdomains preload,63072000,TRUE,TRUE,TRUE
cff.llnl.gov,max-age=31536000 includeSubDomains,31536000,TRUE,TRUE,TRUE
cfius.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
cfl-ops.lanl.gov,max-age=31536000 includeSubdomains,31536000,TRUE,TRUE,TRUE
cfm.va.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
cfmedicine.awsprod.nlm.nih.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
cfmedicine.nlm.nih.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
cfo.gov,max-age=31536000 preload,31536000,TRUE,TRUE,TRUE
cfo.gsa.gov,max-age=31536000 includeSubdomains preload,31536000,TRUE,TRUE,TRUE
cfo.lanl.gov,max-age=31536000 includeSubdomains,31536000,TRUE,TRUE,TRUE
cfo.lbl.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
cfo.usps.com,max-age=31536000  includeSubDomains,31536000,TRUE,TRUE,TRUE
cfp.tva.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
cfpa.gov,,-1,TRUE,TRUE,TRUE
cfpb.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
cfpub.epa.gov,max-age=63072000 includeSubdomains preload,63072000,TRUE,TRUE,TRUE
cfpub1.epa.gov,max-age=63072000 includeSubdomains preload,63072000,TRUE,TRUE,TRUE
cfpub2.epa.gov,max-age=63072000 includeSubdomains preload,63072000,TRUE,TRUE,TRUE
cfreds-archive.nist.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
cfreds.nist.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
cfs.gsfc.nasa.gov,max-age=63072000 includeSubdomains,63072000,TRUE,TRUE,TRUE
cfs.ncep.noaa.gov,max-age=31536000 includeSubdomains preload,31536000,TRUE,TRUE,TRUE
cfsan-bpm-static.fda.gov,,-1,FALSE,TRUE,TRUE
cfsan-onlinesubmissions.fda.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
cfsanappsexternal.fda.gov,"max-age=31536000 includeSubDomains preload, max-age=31536000",31536000,TRUE,TRUE,TRUE
cfsrportal.acf.hhs.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
cfsrportal.org,,-1,FALSE,TRUE,TRUE
cfstest1.pub.alcf.anl.gov,max-age=63072000 includeSubDomains,63072000,TRUE,TRUE,TRUE
cftc.gov,max-age=15552000,15552000,FALSE,TRUE,TRUE
cftcftp.cftc.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
cftp.nssl.noaa.gov,max-age=31536000 preload,31536000,FALSE,TRUE,TRUE
cftt.nist.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
cg-06ab120d-836f-49a2-bc22-9dfb1585c3c6.app.cloud.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
cg-4ade7cd3-a036-4fb7-b1d5-bcef64cb3ddf.app.cloud.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
cg-4ade7cd3-a036-4fb7-b1d5-bcef64cb3ddf.sites.pages.cloud.gov,max-age=31536000 preload,31536000,FALSE,TRUE,TRUE
cg-5ed222e2-1f91-42da-99b0-478c90badbb1.app.cloud.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
cg-88d42ca6-59d7-47e0-9500-4dd9251360b9.app.cloud.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
cg-9341b8ea-025c-4fe2-aa6c-850edbebc499.app.cloud.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
cg-9e8debaf-b030-4825-a43c-cb2bc850c96c.app.cloud.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
cg-a4aab09b-27cb-43d5-8163-08c22ba182d3.app.cloud.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
cg-c79c82e9-5322-45a5-9100-6cd4b41a6cfd.app.cloud.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
cg-ca533af2-85d8-48d5-b022-a488db3d069b.app.cloud.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
cg-dae9433e-23a0-46d7-bafb-dc79d2d3756c.app.cloud.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
cg-f5a56614-c88e-470c-9f06-ff5fe2d4c98a.sites.pages.cloud.gov,max-age=31536000 preload,31536000,FALSE,TRUE,TRUE
cg-f7a6dbc1-b791-40b1-9eeb-e725679c82c9.app.cloud.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
cg-f7a6dbc1-b791-40b1-9eeb-e725679c82c9.sites.pages.cloud.gov,max-age=31536000 preload,31536000,FALSE,TRUE,TRUE
cg-f9350b45-637a-46d0-8c53-dd40b1eadaac.app.cloud.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
cg.edit.usembassy.gov,,-1,FALSE,TRUE,TRUE
cg.usembassy.gov,,-1,FALSE,TRUE,TRUE
cgap.nci.nih.gov,max-age=31536001 includeSubDomains preload,31536001,TRUE,TRUE,TRUE
cgb.cancer.gov,max-age=31536000preload,31536000,FALSE,TRUE,TRUE
cgb.nichd.nih.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
cgci-data.nci.nih.gov,max-age=31536000 preload,31536000,FALSE,TRUE,TRUE
cgci.nci.nih.gov,max-age=31536001 includeSubDomains preload,31536001,TRUE,TRUE,TRUE
cgems.cancer.gov,max-age=31536000preload,31536000,FALSE,TRUE,TRUE
cgf.nci.nih.gov,max-age=31536000 preload,31536000,FALSE,TRUE,TRUE
cgr.nci.nih.gov,max-age=31536000 preload,31536000,FALSE,TRUE,TRUE
cgsr.llnl.gov,max-age=31536000 includeSubDomains,31536000,TRUE,TRUE,TRUE
ch.edit.usembassy.gov,,-1,FALSE,TRUE,TRUE
ch.usembassy.gov,,-1,FALSE,TRUE,TRUE
cha.house.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
chablis.fnal.gov,max-age=63072000,63072000,FALSE,TRUE,TRUE
chafee.fws.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
challenge.gov,max-age=31536000 preload,31536000,TRUE,TRUE,TRUE
challenge.treas.gov,,-1,FALSE,TRUE,TRUE
champ.epa.gov,max-age=63072000 includeSubDomains preload,63072000,TRUE,TRUE,TRUE
chandra.msfc.nasa.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
chandra.nasa.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
channel-emulator.ndc.nasa.gov,,-1,FALSE,TRUE,TRUE
channelislands.noaa.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
chaos.ava.convergeoperations.com,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
chapea.ird.appdat.jsc.nasa.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
chapea.nasa.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
chapea.staging.ird.appdat.jsc.nasa.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
chaplain.house.gov,5,-1,FALSE,TRUE,TRUE
charleston.jobcorps.gov,max-age=63072000 includeSubDomains preload,63072000,TRUE,TRUE,TRUE
charleston.va.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
charlie.sam.gov,,-1,FALSE,TRUE,TRUE
charlotte.fbi.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
charmm.org,max-age=31536000 includeSubDomains,31536000,TRUE,TRUE,TRUE
charmming.org,,-1,FALSE,TRUE,TRUE
charmmtutorial.org,,-1,FALSE,TRUE,TRUE
charpy.nist.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
charterschoolcenter.ed.gov,max-age=63072000 includeSubDomains,63072000,TRUE,TRUE,TRUE
charts.appdat.jsc.nasa.gov,,-1,FALSE,TRUE,TRUE
charts.noaa.gov,max-age=63072000 includeSubDomains preload,63072000,TRUE,TRUE,TRUE
charts.ojp.usdoj.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
chaselake.fws.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
chassahowitzka.fws.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
chat.dhs.gov,,-1,FALSE,TRUE,TRUE
chat.funtest.mymedicare.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
chat.mymedicare.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
chat.seavision.volpe.dot.gov,max-age=31536000 includeSubDomains,31536000,TRUE,TRUE,TRUE
chat.spin.ornl.gov,max-age=16070400 includeSubDomains,16070400,TRUE,TRUE,TRUE
chat.stag.seavision.volpe.dot.gov,max-age=31536000 includeSubDomains,31536000,TRUE,TRUE,TRUE
chat.test.mymedicare.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
chat.uat.mymedicare.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
chats.nasa.gov,max-age=31536000 includeSubdomains,31536000,TRUE,TRUE,TRUE
chatwrite.hud.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
chcoc.gov,,-1,FALSE,TRUE,TRUE
checklists.nist.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
checkthebox.dot.gov,max-age=31536000  includeSubDomains  preload,31536000,TRUE,TRUE,TRUE
cheese-f5.lanl.gov,,-1,FALSE,TRUE,TRUE
chem.nlm.nih.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
chembioprocess.pnl.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
chembioprocess.pnnl.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
chemcam.lanl.gov,,-1,FALSE,TRUE,TRUE
chemdata.nist.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
chemdata.nist.gov.ezproxy.nihlibrary.nih.gov,,-1,FALSE,TRUE,TRUE
chemdb.niaid.nih.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
chemdb2.niaid.nih.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
chemistry.fws.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
chemistry.nasa.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
chemistry.usajobs.gov,max-age=31536000  includeSubDomains  preload,31536000,TRUE,TRUE,TRUE
chemm.hhs.gov,,-1,FALSE,TRUE,TRUE
chemmat-l42.cars.aps.anl.gov,max-age=63072000 includeSubDomains preload,63072000,TRUE,TRUE,TRUE
chemview.epa.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
chernobyl.cancer.gov,max-age=31536000preload,31536000,FALSE,TRUE,TRUE
cherokee.nsopw.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
cherp.research.va.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
cherrypoint.webshop.gsa.gov,max-age=63072000,63072000,FALSE,TRUE,TRUE
chesapeake.usgs.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
chesapeakebay.fws.gov,max-age=31536000 includeSubDomains preload,31536000,TRUE,TRUE,TRUE
chesapeakebay.noaa.gov,max-age=31536000,31536000,FALSE,TRUE,TRUE
chess.lbl.gov,,-1,FALSE,TRUE,TRUE
